#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    03:52:49       1    204     30     40     74     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:52:54       0    233     34     41     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:52:54       1    194     30     40     70     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:52:59       0    236     34     42     67     25      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:52:59       1    202     30     40     72     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:53:04       0    227     34     40     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:53:04       1    204     30     41     74     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:53:09       0    227     34     41     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:53:09       1    248     32     44    100     53      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:53:14       0    235     34     42     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:53:14       1    197     29     40     70     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:53:19       0    238     34     41     67     25      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:53:19       1    201     30     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:53:24       0    293     37     45    100     55      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:53:24       1    194     29     40     70     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:53:29       0    230     34     40     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:53:29       1    201     29     40     74     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:53:34       0    224     34     41     63     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:53:34       1    195     30     40     69     23      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:53:39       0    220     34     41     63     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:53:39       1    198     29     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:53:44       0    223     34     40     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:53:44       1    201     30     40     74     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:53:49       0    234     34     40     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:53:49       1    209     30     40     73     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:53:54       0    223     34     41     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:53:54       1    192     29     40     70     23      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:54:00       0    229     34     40     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:54:00       1    199     29     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:54:05       0    233     34     40     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:54:05       1    245     30     41     69     23      0      0      0      0   2619   1590  12327  12328      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    03:54:10       0    219     34     40     64     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:54:10       1    201     29     39     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:54:15       0    229     33     40     61     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:54:15       1    203     30     40     70     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:54:20       0    231     34     41     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:54:20       1    203     30     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:54:25       0    228     34     40     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:54:25       1    197     29     40     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:54:30       0    231     34     40     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:54:30       1    200     30     40     74     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:54:35       0    233     34     42     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:54:35       1    247     30     40     69     23      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:54:40       0    223     34     41     63     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:54:40       1    197     30     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:54:45       0    233     34     42     65     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:54:45       1    202     30     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:54:50       0    232     34     41     65     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:54:50       1    221     32     43     97     54      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:54:55       0    224     34     40     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:54:55       1    200     30     40     70     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:55:00       0    227     34     40     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:55:00       1    203     30     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:55:05       0    240     34     42     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:55:05       1    195     29     40     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:55:10       0    223     34     42     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:55:10       1    199     30     42     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:55:15       0    231     34     40     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:55:15       1    203     30     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:55:20       0    233     34     41     65     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:55:20       1    199     30     40     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:55:25       0    238     34     41     67     25      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:55:25       1    202     30     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:55:30       0    243     34     40     68     26      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:55:30       1    201     29     40     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:55:35       0    229     34     40     64     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:55:35       1    202     30     41     74     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:55:40       0    227     34     40     63     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:55:40       1    205     30     40     75     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:55:45       0    233     34     41     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:55:45       1    233     32     44     77     33      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:55:50       0    226     34     40     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:55:50       1    196     30     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:55:55       0    227     34     41     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:55:55       1    197     29     41     71     24      0      0      0      0   2619   1590  12327  12328      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    03:56:00       0    229     34     40     64     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:56:00       1    195     29     40     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:56:05       0    232     34     40     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:56:05       1    199     29     41     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:56:10       0    235     34     40     65     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:56:10       1    209     30     42     75     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:56:15       0    220     34     40     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:56:15       1    194     30     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:56:20       0    230     34     40     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:56:20       1    200     30     41     71     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:56:25       0    289     34     42     61     21      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:56:25       1    205     30     40     75     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:56:30       0    228     34     40     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:56:30       1    194     29     42     70     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:56:35       0    233     34     40     63     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:56:35       1    205     30     40     74     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:56:40       0    241     34     41     67     25      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:56:40       1    208     30     40     75     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:56:45       0    224     34     42     63     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:56:45       1    204     30     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:56:50       0    230     34     41     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:56:50       1    203     30     40     71     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:56:55       0    230     34     40     67     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:56:55       1    209     30     40     76     27      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:57:00       0    226     34     42     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:57:00       1    192     29     40     67     22      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:57:05       0    229     34     40     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:57:05       1    204     30     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:57:10       0    235     34     40     65     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:57:10       1    203     30     41     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:57:15       0    224     34     41     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:57:15       1    197     30     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:57:20       0    230     34     41     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:57:20       1    202     30     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:57:25       0    234     34     40     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:57:25       1    197     30     40     72     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:57:30       0    235     34     41     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:57:30       1    201     30     41     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:57:35       0    240     34     41     68     26      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:57:35       1    207     30     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:57:40       0    224     34     41     63     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:57:40       1    183     29     38     49     17      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:57:45       0    224     34     40     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:57:45       1    198     29     40     71     24      0      0      0      0   2619   1590  12327  12328      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    03:57:50       0    232     34     41     67     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:57:50       1    201     29     41     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:57:55       0    224     34     40     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:57:55       1    198     29     40     72     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:58:00       0    231     34     40     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:58:00       1    202     30     41     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:58:05       0    233     34     41     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:58:05       1    208     30     42     75     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:58:11       0    238     34     41     67     25      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:58:11       1    198     29     40     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:58:16       0    226     34     40     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:58:16       1    195     29     41     70     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:58:21       0    232     34     41     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:58:21       1    249     30     41     71     23      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:58:26       0    252     36     42     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:58:26       1    199     29     40     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:58:31       0    227     34     40     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:58:31       1    200     30     42     75     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:58:36       0    234     34     40     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:58:36       1    207     30     40     76     27      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:58:41       0    239     34     41     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:58:41       1    200     30     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:58:46       0    253     34     40     67     25      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:58:46       1    201     30     40     74     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:58:51       0    231     34     40     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:58:51       1    205     30     41     73     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:58:56       0    233     34     40     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:58:56       1    197     30     40     73     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:59:01       0    247     34     40     67     25      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:59:01       1    199     30     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:59:06       0    227     34     42     63     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:59:06       1    247     32     43    100     57      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:59:11       0    231     34     41     65     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:59:11       1    196     29     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:59:16       0    240     34     40     66     25      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:59:16       1    202     30     41     74     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:59:21       0    223     34     40     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:59:21       1    198     29     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:59:26       0    227     34     41     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:59:26       1    202     30     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:59:31       0    309     38     44    100     61      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:59:31       1    202     30     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:59:36       0    227     34     40     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:59:36       1    246     30     41     72     24      0      0      0      0   2619   1590  12327  12328      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    03:59:41       0    235     34     41     67     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:59:41       1    194     29     42     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:59:46       0    240     34     40     68     25      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:59:46       1    199     29     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:59:51       0    230     34     40     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:59:51       1    196     29     40     70     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    03:59:56       0    232     34     40     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    03:59:56       1    202     30     41     75     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:00:01       0    305     34     41     64     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:00:01       1    200     30     41     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:00:06       0    223     34     40     62     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:00:06       1    194     29     40     72     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:00:11       0    232     34     41     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:00:11       1    192     29     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:00:16       0    232     34     42     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:00:16       1    205     30     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:00:21       0    237     34     41     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:00:21       1    195     29     40     70     23      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:00:26       0    235     34     40     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:00:26       1    202     29     40     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:00:31       0    237     34     40     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:00:31       1    200     30     41     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:00:36       0    241     34     41     67     25      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:00:36       1    198     30     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:00:41       0    229     34     41     62     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:00:41       1    197     29     40     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:00:46       0    232     34     40     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:00:46       1    201     29     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:00:51       0    293     34     42     64     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:00:51       1    193     29     40     69     23      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:00:56       0    226     34     42     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:00:56       1    199     29     40     70     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:01:01       0    227     34     41     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:01:01       1    201     30     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:01:06       0    235     34     42     67     25      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:01:06       1    196     29     40     70     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:01:11       0    230     34     42     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:01:11       1    198     29     42     70     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:01:16       0    233     34     42     65     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:01:16       1    197     30     40     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:01:21       0    237     34     41     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:01:21       1    197     29     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:01:26       0    232     34     42     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:01:26       1    206     30     42     75     26      0      0      0      0   2619   1590  12327  12328      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    04:01:31       0    233     34     40     65     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:01:31       1    211     30     41     73     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:01:36       0    235     34     41     67     25      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:01:36       1    197     30     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:01:41       0    231     34     41     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:01:41       1    204     30     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:01:46       0    231     34     40     66     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:01:46       1    195     29     40     72     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:01:51       0    237     34     42     67     25      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:01:51       1    200     29     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:01:56       0    238     34     40     67     25      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:01:56       1    206     30     41     74     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:02:01       0    236     34     40     67     25      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:02:01       1    193     29     40     69     23      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:02:06       0    227     34     40     62     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:02:06       1    200     29     40     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:02:11       0    229     34     40     63     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:02:11       1    205     30     41     74     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:02:16       0    241     34     40     61     21      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:02:16       1    196     29     40     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:02:21       0    222     33     42     62     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:02:21       1    203     30     41     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:02:26       0    232     34     40     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:02:26       1    209     30     40     74     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:02:31       0    223     34     40     63     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:02:31       1    197     29     40     72     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:02:36       0    225     34     40     62     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:02:36       1    201     30     41     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:02:42       0    278     34     40     61     21      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:02:42       1    202     29     38     53     18      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:02:47       0    233     34     42     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:02:47       1    196     29     41     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:02:52       0    231     34     41     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:02:52       1    201     29     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:02:57       0    222     35     41     63     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:02:57       1    202     30     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:03:02       0    232     35     42     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:03:02       1    197     29     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:03:07       0    233     36     44     65     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:03:07       1    202     29     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:03:12       0    314     37     44     69     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:03:12       1    192     29     40     68     23      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:03:17       0    226     37     43     62     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:03:17       1    194     29     39     68     23      0      0      0      0   2619   1590  12327  12328      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    04:03:22       0    230     37     44     65     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:03:22       1    201     29     41     74     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:03:27       0    273     37     44     62     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:03:27       1    205     30     42     69     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:03:32       0    231     37     44     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:03:32       1    195     29     40     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:03:37       0    234     38     46     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:03:37       1    200     29     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:03:42       0    242     38     44     64     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:03:42       1    196     29     40     72     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:03:47       0    227     38     44     61     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:03:47       1    200     29     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:03:52       0    234     39     44     63     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:03:52       1    202     29     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:03:57       0    241     39     44     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:03:57       1    205     29     39     66     23      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:04:02       0    296     39     45     61     21      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:04:02       1    199     29     40     72     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:04:07       0    228     38     44     61     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:04:07       1    205     30     40     74     26      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:04:12       0    235     38     44     63     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:04:12       1    195     30     41     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:04:17       0    221     37     42     60     21      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:04:17       1    199     29     40     71     24      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:04:22       0    233     37     44     64     23      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:04:22       1    206     30     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:04:27       0    238     36     43     65     24      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:04:27       1    195     30     40     69     23      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:04:32       0    246     36     42     67     25      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:04:32       1    201     30     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:04:37       0    250     36     44     66     25      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:04:37       1    201     30     40     73     25      0      0      0      0   2619   1590  12327  12328      0 
 20260905    04:04:42       0    225     35     42     63     22      0      0      0      0   2619   1980  13095  13096      0 
 20260905    04:04:42       1    160     28     36      0      0      0      0      0      0   2619   1590  12327  12328      0 
