#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    03:33:13       1    182     42     45     44      9      0      0      0      0   2619   1980  10215  10216      0 
 20260905    03:33:19       0    367     55     58     94     53      0      0      0      0   2619   1980  15777  15778      0 
 20260905    03:33:19       1    169     42     45     44      9      0      0      0      0   2619   1980  10215  10216      0 
 20260905    03:33:24       0    353     57     61     67     30      0      0      0      0   2619   1980  15777  15778      0 
 20260905    03:33:24       1    191     42     46     44      9      0      0      0      0   2619   1980  10215  10216      0 
 20260905    03:33:29       0    412     57     61    100     64      0      0      0      0   2619   1980  15779  15780      0 
 20260905    03:33:29       1    172     42     45     45      9      0      0      0      0   2619   1980  10215  10216      0 
 20260905    03:33:34       0    356     55     57     79     42      0      0      0      0   2619   1980  15781  15782      0 
 20260905    03:33:34       1    173     42     46     45      9      0      0      0      0   2619   1980  10215  10216      0 
 20260905    03:33:39       0    366     57     60     74     68      0      0      0      0   2619   1980  15781  15782      0 
 20260905    03:33:39       1    173     42     46     45      9      0      0      0      0   2619   1980  10215  10216      0 
 20260905    03:33:44       0    394     57     59     90     53      0      0      0      0   2619   1980  15781  15782      0 
 20260905    03:33:44       1    161     42     45     25      5      0      0      0      0   2619   1980  10215  10216      0 
 20260905    03:33:49       0    381     57     61     83     72      0      0      0      0   2619   1980  15781  15782      0 
 20260905    03:33:49       1    172     42     44     40      8      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:33:54       0    350     57     59     79     68      0      0      0      0   2619   1980  15781  15782      0 
 20260905    03:33:54       1    176     42     46     44      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:33:59       0    360     56     56     63     28      0      0      0      0   2619   1980  15783  15784      0 
 20260905    03:33:59       1    171     42     44     41      8      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:34:04       0    362     57     60     91     54      0      0      0      0   2619   1980  15783  15784      0 
 20260905    03:34:04       1    169     42     44     40      8      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:34:09       0    136     51     52      0      0      0      0      0      0   2619   1980  15785  15786      0 
 20260905    03:34:09       1    172     42     44     45      9      0      0      0      0   2619   1980  10217  10218      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    03:34:14       0     79     48     50      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:34:14       1    153     42     44     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:34:19       0     78     47     49      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:34:19       1    174     42     44     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:34:24       0    133     48     48     11      0      0      0      0      0   2619   1980  16673  16674      0 
 20260905    03:34:24       1    174     42     45     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:34:29       0    145     50     51      0      0      0      0      0      0   2619   1980  18433  18434      0 
 20260905    03:34:29       1    178     42     46     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:34:34       0    497     58     59    100     57      0      0      0      0   2619   1980  19949  19950      0 
 20260905    03:34:34       1    171     42     44     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:34:39       0    511     59     60     88     49      0      0      0      0   2619   1980  19949  19950      0 
 20260905    03:34:39       1    170     42     44     43      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:34:44       0    134     51     51      0      0      0      0      0      0   2619   1980  19949  19950      0 
 20260905    03:34:44       1    174     42     44     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:34:49       0     79     48     49      0      0      0      0      0      0   2619    375      0      1      0 
 20260905    03:34:49       1    175     42     45     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:34:54       0     78     47     48      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:34:54       1    154     42     44     25      5      0      0      0      0   2619   1980  10221  10222      0 
 20260905    03:34:59       0     77     46     48      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:34:59       1    156     42     44     30      6      0      0      0      0   2619   1980  10227  10228      0 
 20260905    03:35:04       0     77     45     47      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:35:04       1    191     42     45     45      9      0      0      0      0   2619   1980  10233  10234      0 
 20260905    03:35:09       0     77     45     46      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:35:09       1    174     42     45     43      9      0      0      0      0   2619   1980  10233  10234      0 
 20260905    03:35:14       0     77     44     46      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:35:14       1    171     42     45     42      8      0      0      0      0   2619   1980  10233  10234      0 
 20260905    03:35:19       0     76     44     45      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:35:19       1    127     41     44      0      0      0      0      0      0   2619    645      0      1      0 
 20260905    03:35:24       0     76     44     46      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:35:24       1     72     39     42      0      0      0      0      0      0   2619    345      4      5      0 
 20260905    03:35:29       0    129     45     45      9      0      0      0      0      0   2619   1980   8561   8562      0 
 20260905    03:35:29       1     73     39     42      0      0      0      0      0      0   2619    345      4      5      0 
 20260905    03:35:34       0    129     45     45      0      0      0      0      0      0   2619   1980   9165   9166      0 
 20260905    03:35:34       1    125     40     42      0      0      0      0      0      0   2619   1980   8721   8722      0 
 20260905    03:35:39       0    190     47     47     42     14      0      0      0      0   2619   1980  10159  10160      0 
 20260905    03:35:39       1    154     41     44     28      5      0      0      0      0   2619   1980   9941   9942      0 
 20260905    03:35:44       0    130     45     45      0      0      0      0      0      0   2619   1980  10159  10160      0 
 20260905    03:35:44       1    155     41     44     30      6      0      0      0      0   2619   1980   9947   9948      0 
 20260905    03:35:49       0     89     44     46      0      0      0      0      0      0   2619    435      0      1      0 
 20260905    03:35:49       1    157     41     44     25      5      0      0      0      0   2619   1980   9953   9954      0 
 20260905    03:35:54       0     76     44     45      0      0      0      0      0      0   2619    345      4      5      0 
 20260905    03:35:54       1    161     41     44     25      5      0      0      0      0   2619   1980   9959   9960      0 
 20260905    03:35:59       0    119     45     45      0      0      0      0      0      0   2619   1980    527    528      0 
 20260905    03:35:59       1    143     41     43      8      2      0      0      0      0   2619   1980   9963   9964      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    03:36:04       0    130     45     45      0      0      0      0      0      0   2619   1980    527    528      0 
 20260905    03:36:04       1    169     42     44     44      9      0      0      0      0   2619   1980   9967   9968      0 
 20260905    03:36:09       0    130     45     45      0      0      0      0      0      0   2619   1980    527    528      0 
 20260905    03:36:09       1    173     42     45     45      9      0      0      0      0   2619   1980   9967   9968      0 
 20260905    03:36:14       0    246     47     47     73     68      0      0      0      0   2619   1980  14339  14340      0 
 20260905    03:36:14       1    173     42     45     45      9      0      0      0      0   2619   1980   9967   9968      0 
 20260905    03:36:19       0    328     53     56     69     40      0      0      0      0   2619   1980  14807  14808      0 
 20260905    03:36:19       1    156     42     44     33      7      0      0      0      0   2619   1980   9969   9970      0 
 20260905    03:36:24       0    437     55     59    100     63      0      0      0      0   2619   1980  14809  14810      0 
 20260905    03:36:24       1    171     42     45     44      9      0      0      0      0   2619   1980   9973   9974      0 
 20260905    03:36:29       0    393     55     59     90     54      0      0      0      0   2619   1980  14813  14814      0 
 20260905    03:36:29       1    172     42     44     44      9      0      0      0      0   2619   1980   9973   9974      0 
 20260905    03:36:34       0    369     54     56     51     28      0      0      0      0   2619   1980  14813  14814      0 
 20260905    03:36:34       1    173     42     44     44      9      0      0      0      0   2619   1980   9973   9974      0 
 20260905    03:36:39       0    390     57     59     95     57      0      0      0      0   2619   1980  14813  14814      0 
 20260905    03:36:39       1    164     42     45     25      5      0      0      0      0   2619   1980   9975   9976      0 
 20260905    03:36:44       0    395     57     58     83     44      0      0      0      0   2619   1980  14817  14818      0 
 20260905    03:36:44       1    171     42     44     44      9      0      0      0      0   2619   1980   9975   9976      0 
 20260905    03:36:49       0    412     57     60     52     43      0      0      0      0   2619   1980  14817  14818      0 
 20260905    03:36:49       1    173     42     44     44      9      0      0      0      0   2619   1980   9975   9976      0 
 20260905    03:36:54       0    424     58     62    100     70      0      0      0      0   2619   1980  14817  14818      0 
 20260905    03:36:54       1    173     42     44     44      9      0      0      0      0   2619   1980   9975   9976      0 
 20260905    03:36:59       0    351     56     59     56     51      0      0      0      0   2619   1980  14823  14824      0 
 20260905    03:36:59       1    171     42     45     45      9      0      0      0      0   2619   1980   9975   9976      0 
 20260905    03:37:04       0    394     58     60     53     29      0      0      0      0   2619   1980  14825  14826      0 
 20260905    03:37:04       1    174     42     45     45      9      0      0      0      0   2619   1980   9975   9976      0 
 20260905    03:37:09       0    426     60     64     88     76      0      0      0      0   2619   1980  14827  14828      0 
 20260905    03:37:09       1    173     42     46     44      9      0      0      0      0   2619   1980  10127  10128      0 
 20260905    03:37:14       0    425     59     63    100     64      0      0      0      0   2619   1980  14827  14828      0 
 20260905    03:37:14       1    173     42     46     44      9      0      0      0      0   2619   1980  10127  10128      0 
 20260905    03:37:19       0    374     57     60     50     44      0      0      0      0   2619   1980  14831  14832      0 
 20260905    03:37:19       1    172     42     46     44      9      0      0      0      0   2619   1980  10127  10128      0 
 20260905    03:37:24       0    420     59     61     72     38      0      0      0      0   2619   1980  14831  14832      0 
 20260905    03:37:24       1    173     42     45     45      9      0      0      0      0   2619   1980  10127  10128      0 
 20260905    03:37:29       0    365     58     61    100     63      0      0      0      0   2619   1980  14831  14832      0 
 20260905    03:37:29       1    173     42     46     44      9      0      0      0      0   2619   1980  10127  10128      0 
 20260905    03:37:34       0    461     60     65    100     74      0      0      0      0   2619   1980  14831  14832      0 
 20260905    03:37:34       1    172     42     46     45      9      0      0      0      0   2619   1980  10127  10128      0 
 20260905    03:37:39       0    410     59     63     90     57      0      0      0      0   2619   1980  14835  14836      0 
 20260905    03:37:39       1    189     43     46     44      9      0      0      0      0   2619   1980  10127  10128      0 
 20260905    03:37:44       0    444     59     64    100     67      0      0      0      0   2619   1980  14835  14836      0 
 20260905    03:37:44       1    172     42     46     43      9      0      0      0      0   2619   1980  10127  10128      0 
 20260905    03:37:49       0    380     58     61     59     34      0      0      0      0   2619   1980  14837  14838      0 
 20260905    03:37:49       1    174     42     46     44      9      0      0      0      0   2619   1980  10127  10128      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    03:37:54       0    426     58     60     72     35      0      0      0      0   2619   1980  14837  14838      0 
 20260905    03:37:54       1    174     43     45     44      9      0      0      0      0   2619   1980  10129  10130      0 
 20260905    03:37:59       0    426     59     64    100     65      0      0      0      0   2619   1980  14837  14838      0 
 20260905    03:37:59       1    173     43     46     44      9      0      0      0      0   2619   1980  10129  10130      0 
 20260905    03:38:04       0    174     54     54      5      0      0      0      0      0   2619   1980  14839  14840      0 
 20260905    03:38:04       1    190     44     46     32      8      0      0      0      0   2619   1980  10129  10130      0 
 20260905    03:38:09       0    382     58     61     87     76      0      0      0      0   2619   1980  14841  14842      0 
 20260905    03:38:09       1    174     43     46     44      9      0      0      0      0   2619   1980  10129  10130      0 
 20260905    03:38:14       0    439     59     63    100     65      0      0      0      0   2619   1980  14841  14842      0 
 20260905    03:38:14       1    173     43     46     44      9      0      0      0      0   2619   1980  10129  10130      0 
 20260905    03:38:19       0    409     60     63    100     68      0      0      0      0   2619   1980  14843  14844      0 
 20260905    03:38:19       1    174     43     46     44      9      0      0      0      0   2619   1980  10129  10130      0 
 20260905    03:38:24       0    407     59     61     83     44      0      0      0      0   2619   1980  14845  14846      0 
 20260905    03:38:24       1    191     44     47     31      8      0      0      0      0   2619   1980  10129  10130      0 
 20260905    03:38:29       0    414     59     61     57     34      0      0      0      0   2619   1980  14845  14846      0 
 20260905    03:38:29       1    174     43     46     44      9      0      0      0      0   2619   1980  10129  10130      0 
 20260905    03:38:34       0    427     59     63     97     59      0      0      0      0   2619   1980  14845  14846      0 
 20260905    03:38:34       1    176     43     46     45      9      0      0      0      0   2619   1980  10129  10130      0 
 20260905    03:38:39       0    253     54     55      3      0      0      0      0      0   2619   1980  14847  14848      0 
 20260905    03:38:39       1    173     43     46     44      9      0      0      0      0   2619   1980  10129  10130      0 
 20260905    03:38:44       0    376     57     58      8      4      0      0      0      0   2619   1980  14847  14848      0 
 20260905    03:38:44       1    174     43     46     44      9      0      0      0      0   2619   1980  10129  10130      0 
 20260905    03:38:49       0    464     60     65    100     64      0      0      0      0   2619   1980  14847  14848      0 
 20260905    03:38:49       1    172     43     46     44      8      0      0      0      0   2619   1980  10129  10130      0 
 20260905    03:38:54       0    374     59     63     87     48      0      0      0      0   2619   1980  14847  14848      0 
 20260905    03:38:54       1    174     43     46     44      9      0      0      0      0   2619   1980  10129  10130      0 
 20260905    03:38:59       0    436     60     63     83     63      0      0      0      0   2619   1980  14851  14852      0 
 20260905    03:38:59       1    173     43     46     44      9      0      0      0      0   2619   1980  10129  10130      0 
 20260905    03:39:04       0    422     60     61     84     45      0      0      0      0   2619   1980  14851  14852      0 
 20260905    03:39:04       1    175     43     46     45      9      0      0      0      0   2619   1980  10129  10130      0 
 20260905    03:39:09       0    384     59     61     82     45      0      0      0      0   2619   1980  14851  14852      0 
 20260905    03:39:09       1    173     43     46     44      9      0      0      0      0   2619   1980  10129  10130      0 
 20260905    03:39:14       0    240     54     55      5      0      0      0      0      0   2619   1980  14853  14854      0 
 20260905    03:39:14       1    173     43     46     44      9      0      0      0      0   2619   1980  10129  10130      0 
 20260905    03:39:19       0    424     59     61     99     58      0      0      0      0   2619   1980  14853  14854      0 
 20260905    03:39:19       1    172     43     46     44      9      0      0      0      0   2619   1980  10131  10132      0 
 20260905    03:39:24       0    433     61     63    100     61      0      0      0      0   2619   1980  14855  14856      0 
 20260905    03:39:24       1    174     43     46     44      9      0      0      0      0   2619   1980  10131  10132      0 
 20260905    03:39:29       0    428     58     61     80     42      0      0      0      0   2619   1980  14857  14858      0 
 20260905    03:39:29       1    173     43     46     44      9      0      0      0      0   2619   1980  10131  10132      0 
 20260905    03:39:34       0    369     60     63    100     65      0      0      0      0   2619   1980  14857  14858      0 
 20260905    03:39:34       1    173     43     46     44      9      0      0      0      0   2619   1980  10131  10132      0 
 20260905    03:39:39       0    407     60     61     91     50      0      0      0      0   2619   1980  14857  14858      0 
 20260905    03:39:39       1    176     43     45     44      9      0      0      0      0   2619   1980  10211  10212      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    03:39:44       0    460     60     66    100     74      0      0      0      0   2619   1980  16075  16076      0 
 20260905    03:39:44       1    175     43     46     45      9      0      0      0      0   2619   1980  10211  10212      0 
 20260905    03:39:49       0    438     60     65    100     63      0      0      0      0   2619   1980  16075  16076      0 
 20260905    03:39:49       1    174     43     46     44      9      0      0      0      0   2619   1980  10211  10212      0 
 20260905    03:39:54       0    403     60     63     98     60      0      0      0      0   2619   1980  16075  16076      0 
 20260905    03:39:54       1    175     43     46     45      9      0      0      0      0   2619   1980  10211  10212      0 
 20260905    03:39:59       0    402     58     60     74     46      0      0      0      0   2619   1980  16077  16078      0 
 20260905    03:39:59       1    172     43     46     44      8      0      0      0      0   2619   1980  10211  10212      0 
 20260905    03:40:04       0    344     58     60     80     43      0      0      0      0   2619   1980  16077  16078      0 
 20260905    03:40:04       1    173     43     46     44      9      0      0      0      0   2619   1980  10211  10212      0 
 20260905    03:40:09       0    466     60     65    100     64      0      0      0      0   2619   1980  16079  16080      0 
 20260905    03:40:09       1    176     43     46     45      9      0      0      0      0   2619   1980  10211  10212      0 
 20260905    03:40:14       0    421     61     65    100     67      0      0      0      0   2619   1980  16079  16080      0 
 20260905    03:40:14       1    176     43     46     45      9      0      0      0      0   2619   1980  10211  10212      0 
 20260905    03:40:19       0    412     60     62     71     52      0      0      0      0   2619   1980  16079  16080      0 
 20260905    03:40:19       1    155     42     44     26      5      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:40:24       0    439     61     65    100     61      0      0      0      0   2619   1980  16081  16082      0 
 20260905    03:40:24       1    173     43     46     44      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:40:29       0    399     59     63    100     63      0      0      0      0   2619   1980  16081  16082      0 
 20260905    03:40:29       1    174     43     46     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:40:34       0    411     59     63     49     35      0      0      0      0   2619   1980  16081  16082      0 
 20260905    03:40:34       1    173     43     46     43      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:40:39       0    365     58     61     82     44      0      0      0      0   2619   1980  16081  16082      0 
 20260905    03:40:39       1    173     43     46     44      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:40:44       0    425     61     65     94     62      0      0      0      0   2619   1980  16083  16084      0 
 20260905    03:40:44       1    178     43     45     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:40:49       0    383     55     57      0      0      0      0      0      0   2619   1980  16083  16084      0 
 20260905    03:40:49       1    174     43     46     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:40:54       0    383     60     63     96     59      0      0      0      0   2619   1980  16085  16086      0 
 20260905    03:40:54       1    175     43     46     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:40:59       0    415     60     63     99     65      0      0      0      0   2619   1980  16085  16086      0 
 20260905    03:40:59       1    175     43     46     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:41:04       0    407     59     60     47     24      0      0      0      0   2619   1980  16085  16086      0 
 20260905    03:41:04       1    176     43     46     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:41:09       0    441     60     64    100     69      0      0      0      0   2619   1980  16085  16086      0 
 20260905    03:41:09       1    173     43     46     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:41:14       0    457     60     65    100     63      0      0      0      0   2619   1980  16087  16088      0 
 20260905    03:41:14       1    176     43     46     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:41:19       0    428     60     64     98     57      0      0      0      0   2619   1980  16087  16088      0 
 20260905    03:41:19       1    179     43     46     45     10      0      0      0      0   2619   1980  10217  10218      0 
 20260905    03:41:24       0    422     60     64    100     59      0      0      0      0   2619   1980  16087  16088      0 
 20260905    03:41:24       1    156     42     45     30      6      0      0      0      0   2619   1980  10223  10224      0 
 20260905    03:41:29       0    367     60     63    100     60      0      0      0      0   2619   1980  16087  16088      0 
 20260905    03:41:29       1    160     42     44     25      5      0      0      0      0   2619   1980  10229  10230      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    03:41:34       0    397     56     57      0      0      0      0      0      0   2619   1980  16087  16088      0 
 20260905    03:41:34       1    171     43     46     44      9      0      0      0      0   2619   1980  10233  10234      0 
 20260905    03:41:39       0    139     53     54      0      0      0      0      0      0   2619   1980  16087  16088      0 
 20260905    03:41:39       1    175     43     46     45      9      0      0      0      0   2619   1980  10233  10234      0 
 20260905    03:41:44       0     79     50     52      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:41:44       1    175     42     45     45      9      0      0      0      0   2619   1980  10233  10234      0 
 20260905    03:41:49       0     78     48     50      0      0      0      0      0      0   2619    345      4      5      0 
 20260905    03:41:49       1     73     40     44      0      0      0      0      0      0   2619    360      0      1      0 
 20260905    03:41:54       0    133     48     49      0      0      0      0      0      0   2619   1980  16695  16696      0 
 20260905    03:41:54       1     73     40     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:41:59       0    132     47     48      0      0      0      0      0      0   2619   1980  17187  17188      0 
 20260905    03:41:59       1     73     39     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:42:04       0    501     57     59    100     57      0      0      0      0   2619   1980  19949  19950      0 
 20260905    03:42:04       1     72     39     43      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:42:09       0    132     49     49      0      0      0      0      0      0   2619   1980  19949  19950      0 
 20260905    03:42:09       1     72     39     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:42:14       0    132     48     48      0      0      0      0      0      0   2619   1980  19949  19950      0 
 20260905    03:42:14       1     72     39     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:42:19       0    505     58     59    100     57      0      0      0      0   2619   1980  19949  19950      0 
 20260905    03:42:19       1     72     38     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:42:24       0    131     49     49      0      0      0      0      0      0   2619   1980  19949  19950      0 
 20260905    03:42:24       1     72     38     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:42:29       0    128     47     48      0      0      0      0      0      0   2619    795      0      1      0 
 20260905    03:42:29       1     72     38     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:42:34       0     77     45     47      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:42:34       1     72     38     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:42:39       0     77     45     47      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:42:39       1     72     38     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:42:44       0     76     44     46      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:42:44       1     72     38     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:42:49       0     77     44     45      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:42:49       1     72     38     42      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:42:54       0     76     44     45      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:42:54       1     72     38     41      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:42:59       0     76     43     45      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:42:59       1     72     38     42      0      0      0      0      0      0   2619    345      4      5      0 
 20260905    03:43:04       0    128     45     45      0      0      0      0      0      0   2619   1980   8707   8708      0 
 20260905    03:43:04       1    108     39     40      7      0      0      0      0      0   2619   1980   8549   8550      0 
 20260905    03:43:09       0    128     45     45      0      0      0      0      0      0   2619   1980   9165   9166      0 
 20260905    03:43:09       1    125     40     42      1      0      0      0      0      0   2619   1980   9263   9264      0 
 20260905    03:43:14       0    162     46     46     32     10      0      0      0      0   2619   1980  10159  10160      0 
 20260905    03:43:14       1    152     40     42     27      5      0      0      0      0   2619   1980   9945   9946      0 
 20260905    03:43:19       0    130     45     45      0      0      0      0      0      0   2619   1980  10159  10160      0 
 20260905    03:43:19       1    153     41     44     31      6      0      0      0      0   2619   1980   9951   9952      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    03:43:24       0    134     45     46      0      0      0      0      0      0   2619   1980      0      1      0 
 20260905    03:43:24       1    151     41     44     28      5      0      0      0      0   2619   1980   9957   9958      0 
 20260905    03:43:29       0     77     43     45      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:43:29       1    153     41     44     30      6      0      0      0      0   2619   1980   9961   9962      0 
 20260905    03:43:34       0    377     51     52    100     51      0      0      0      0   2619   1980  29403  29404      0 
 20260905    03:43:34       1    177     41     45     44      9      0      0      0      0   2619   1980   9965   9966      0 
 20260905    03:43:39       0    402     54     54     81     42      0      0      0      0   2619   1980  29405  29406      0 
 20260905    03:43:39       1    173     42     44     45      9      0      0      0      0   2619   1980   9965   9966      0 
 20260905    03:43:44       0    439     55     56     51     27      0      0      0      0   2619   1980  29407  29408      0 
 20260905    03:43:44       1    172     42     45     45      9      0      0      0      0   2619   1980   9965   9966      0 
 20260905    03:43:49       0    405     56     56     65     32      0      0      0      0   2619   1980  29409  29410      0 
 20260905    03:43:49       1    155     42     44     25      5      0      0      0      0   2619   1980   9969   9970      0 
 20260905    03:43:54       0    194     53     53     47     19      0      0      0      0   2619   1980  17257  17258      0 
 20260905    03:43:54       1    143     41     44     27      5      0      0      0      0   2619   1980   9973   9974      0 
 20260905    03:43:59       0    499     57     59     93     52      0      0      0      0   2619   1980  28839  28840      0 
 20260905    03:43:59       1    174     42     44     43      9      0      0      0      0   2619   1980   9973   9974      0 
 20260905    03:44:04       0    496     59     60     92     52      0      0      0      0   2619   1980  28839  28840      0 
 20260905    03:44:04       1    174     42     44     32      6      0      0      0      0   2619   1980   9973   9974      0 
 20260905    03:44:09       0    478     58     59    100     47      0      0      0      0   2619   1980  28839  28840      0 
 20260905    03:44:09       1    172     42     44     45      9      0      0      0      0   2619   1980   9973   9974      0 
 20260905    03:44:14       0    231     55     54     46     19      0      0      0      0   2619   1980  17167  17168      0 
 20260905    03:44:14       1    163     42     45     45      9      0      0      0      0   2619   1980   9973   9974      0 
 20260905    03:44:19       0    497     58     59    100     47      0      0      0      0   2619   1980  28749  28750      0 
 20260905    03:44:19       1    171     42     45     44      9      0      0      0      0   2619   1980   9973   9974      0 
 20260905    03:44:24       0    489     59     61    100     51      0      0      0      0   2619   1980  28749  28750      0 
 20260905    03:44:24       1    171     42     44     45      9      0      0      0      0   2619   1980   9973   9974      0 
 20260905    03:44:29       0    487     61     61    100     48      0      0      0      0   2619   1980  28749  28750      0 
 20260905    03:44:29       1    171     42     44     45      9      0      0      0      0   2619   1980   9973   9974      0 
 20260905    03:44:34       0     79     49     51      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:44:34       1    172     42     45     45      9      0      0      0      0   2619   1980  10125  10126      0 
 20260905    03:44:39       0     79     47     49      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:44:39       1    174     42     44     45      9      0      0      0      0   2619   1980  10125  10126      0 
 20260905    03:44:44       0     78     46     48      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:44:44       1    173     42     44     45      9      0      0      0      0   2619   1980  10125  10126      0 
 20260905    03:44:49       0     77     45     47      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:44:49       1    173     42     44     45      9      0      0      0      0   2619   1980  10125  10126      0 
 20260905    03:44:54       0     77     45     47      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:44:54       1    173     42     44     45      9      0      0      0      0   2619   1980  10125  10126      0 
 20260905    03:44:59       0     76     44     46      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    03:44:59       1    174     42     44     45      9      0      0      0      0   2619   1980  10125  10126      0 
 20260905    03:45:04       0     77     44     45      0      0      0      0      0      0   2619    345      4      5      0 
 20260905    03:45:04       1    174     42     44     45      9      0      0      0      0   2619   1980  10125  10126      0 
 20260905    03:45:09       0    133     45     45      0      0      0      0      0      0   2619   1980      0      1      0 
 20260905    03:45:09       1    174     42     44     45      9      0      0      0      0   2619   1980  10125  10126      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
