#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    00:53:55       0    423     67     71     93     55      0      0      0      0   2619   1980  15777  15778      0 
 20260905    00:53:55       1     70     29     33      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:54:00       0    431     67     72    100     63      0      0      0      0   2619   1980  15777  15778      0 
 20260905    00:54:00       1     69     29     33      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:54:05       0    294     65     68     82     44      0      0      0      0   2619   1980  15777  15778      0 
 20260905    00:54:05       1     69     29     33      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:54:10       0    386     67     71     98     65      0      0      0      0   2619   1980  15777  15778      0 
 20260905    00:54:10       1     69     29     33      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:54:15       0    415     66     68     53     32      0      0      0      0   2619   1980  15779  15780      0 
 20260905    00:54:15       1     70     29     33      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:54:20       0    381     66     69     80     42      0      0      0      0   2619   1980  15779  15780      0 
 20260905    00:54:20       1     70     29     33      0      0      0      0      0      0   2619    345      0      1      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    00:54:25       0    385     66     68     39     19      0      0      0      0   2619   1980  15779  15780      0 
 20260905    00:54:25       1     69     29     33      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:54:30       0    327     65     67     65     29      0      0      0      0   2619   1980  15781  15782      0 
 20260905    00:54:30       1     69     29     33      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:54:35       0    400     66     69     54     33      0      0      0      0   2619   1980  15781  15782      0 
 20260905    00:54:35       1     69     29     33      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:54:40       0    137     60     62      9      1      0      0      0      0   2619   1980      0      1      0 
 20260905    00:54:40       1     69     29     33      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:54:45       0     76     57     59      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    00:54:45       1     70     29     33      0      0      0      0      0      0   2619    345      4      5      0 
 20260905    00:54:50       0    119     57     58     10      0      0      0      0      0   2619   1980   8553   8554      0 
