#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260904    22:27:46       1    161     35     42     44      9      0      0      0      0   2619   1980  10213  10214      0 
 20260904    22:27:51       0     69     28     35      0      0      0      0      0      0   2619    345      0      1      0 
 20260904    22:27:51       1    158     35     42     44      9      0      0      0      0   2619   1980  10215  10216      0 
 20260904    22:27:56       0     69     28     37      0      0      0      0      0      0   2619    345      0      1      0 
 20260904    22:27:56       1    160     35     42     45      9      0      0      0      0   2619   1980  10215  10216      0 
 20260904    22:28:01       0     69     28     37      0      0      0      0      0      0   2619    345      0      1      0 
 20260904    22:28:01       1    161     35     41     45      9      0      0      0      0   2619   1980  10215  10216      0 
 20260904    22:28:06       0     69     28     36      0      0      0      0      0      0   2619    345      0      1      0 
 20260904    22:28:06       1    159     35     43     44      9      0      0      0      0   2619   1980  10215  10216      0 
 20260904    22:28:11       0     69     28     37      0      0      0      0      0      0   2619    345      0      1      0 
 20260904    22:28:11       1    159     35     42     44      9      0      0      0      0   2619   1980  10215  10216      0 
 20260904    22:28:16       0     69     28     36      0      0      0      0      0      0   2619    345      0      1      0 
 20260904    22:28:16       1    160     35     42     44      9      0      0      0      0   2619   1980  10215  10216      0 
 20260904    22:28:21       0     69     28     36      0      0      0      0      0      0   2619    345      0      1      0 
 20260904    22:28:21       1    161     35     42     45      9      0      0      0      0   2619   1980  10215  10216      0 
 20260904    22:28:26       0     69     28     36      0      0      0      0      0      0   2619    345      0      1      0 
 20260904    22:28:26       1    145     35     41     25      5      0      0      0      0   2619   1980  10219  10220      0 
 20260904    22:28:31       0     69     28     37      0      0      0      0      0      0   2619    345      0      1      0 
 20260904    22:28:31       1    144     34     41     25      5      0      0      0      0   2619   1980  10223  10224      0 
 20260904    22:28:36       0     69     28     37      0      0      0      0      0      0   2619    345      0      1      0 
 20260904    22:28:36       1    145     34     41     30      6      0      0      0      0   2619   1980  10229  10230      0 
 20260904    22:28:41       0     69     28     37      0      0      0      0      0      0   2619    345      0      1      0 
 20260904    22:28:41       1    160     35     42     45      9      0      0      0      0   2619   1980  10233  10234      0 
 20260904    22:28:46       0     69     28     36      0      0      0      0      0      0   2619    345      0      1      0 
 20260904    22:28:46       1    159     35     41     44      9      0      0      0      0   2619   1980  10233  10234      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260904    22:28:51       0     69     28     37      0      0      0      0      0      0   2619    345      0      1      0 
 20260904    22:28:51       1    162     35     42     45      9      0      0      0      0   2619   1980  10233  10234      0 
 20260904    22:28:56       0     69     28     36      0      0      0      0      0      0   2619    345      0      1      0 
 20260904    22:28:56       1     72     33     40      0      0      0      0      0      0   2619    345      0      1      0 
