arm,step,set,position,raw_norm,constancy,base_constancy,excess_constancy,base_norm,n,split_half_floor,cos_halves
A,150,neutral,4,0.1797785460948944,0.12188401818275452,0.2385178804397583,-0.11663386225700378,16.912446975708008,500,0.04358774796128273,0.9714579582214355
B,150,neutral,4,0.15220949053764343,0.16593824326992035,0.2385178804397583,-0.07257963716983795,16.912446975708008,500,0.03074292466044426,0.9801436066627502
N3,0,neutral,4,0.023883512243628502,0.011697032488882542,0.2385178804397583,-0.22682084795087576,16.912446975708008,500,0.01916171982884407,0.7227975726127625
N1_halves,0,math,0,0.14144699275493622,,0.9259011149406433,,12.791173934936523,500,,
D,250,math,0,9.835929870605469,0.9542868137359619,0.9259011149406433,0.028385698795318604,12.791173934936523,500,0.08745002001523972,0.9999644160270691
D_math_full,225,math,0,6.743534564971924,0.9379900097846985,0.9259011149406433,0.012088894844055176,12.791173934936523,500,0.07043404132127762,0.9999748468399048
A,150,math,0,0.4039307236671448,0.8622158169746399,0.9259011149406433,-0.06368529796600342,12.791173934936523,500,0.006559367291629314,0.9999071359634399
B,150,math,0,0.41785404086112976,0.8506957292556763,0.9259011149406433,-0.07520538568496704,12.791173934936523,500,0.007111106999218464,0.9998570680618286
N3,0,math,0,0.22144655883312225,0.75848388671875,0.9259011149406433,-0.1674172282218933,12.791173934936523,500,0.005076127126812935,0.9997723698616028
N1_halves,0,math,1,0.48460838198661804,,0.6158886551856995,,18.297666549682617,500,,
D,250,math,1,6.25587797164917,0.8188092112541199,0.6158886551856995,0.2029205560684204,18.297666549682617,500,0.11954429000616074,0.9999294281005859
D_math_full,225,math,1,11.926167488098145,0.6609130501747131,0.6158886551856995,0.04502439498901367,18.297666549682617,500,0.34701478481292725,0.9996325373649597
A,150,math,1,0.6525838375091553,0.7771463394165039,0.6158886551856995,0.16125768423080444,18.297666549682617,500,0.014195755124092102,0.9998911619186401
B,150,math,1,0.2949722111225128,0.6697184443473816,0.6158886551856995,0.05382978916168213,18.297666549682617,500,0.008414742536842823,0.9996551871299744
N3,0,math,1,0.22906838357448578,0.47420594096183777,0.6158886551856995,-0.1416827142238617,18.297666549682617,500,0.009798353537917137,0.9990925192832947
N1_halves,0,math,2,1.0171443223953247,,0.48693549633026123,,17.2055606842041,500,,
D,250,math,2,5.901742458343506,0.4475928246974945,0.48693549633026123,-0.039342671632766724,17.2055606842041,500,0.5513195991516113,0.9958811402320862
D_math_full,225,math,2,7.695562839508057,0.4604882597923279,0.48693549633026123,-0.02644723653793335,17.2055606842041,500,0.5846951603889465,0.9971445202827454
A,150,math,2,0.5562944412231445,0.20382137596607208,0.48693549633026123,-0.28311412036418915,17.2055606842041,500,0.10023192316293716,0.9841824173927307
B,150,math,2,0.23215201497077942,0.3269001841545105,0.48693549633026123,-0.16003531217575073,17.2055606842041,500,0.02919219806790352,0.9921556711196899
N3,0,math,2,0.06527241319417953,0.09228666126728058,0.48693549633026123,-0.39464883506298065,17.2055606842041,500,0.017414169386029243,0.9650400876998901
N1_halves,0,math,3,1.0493993759155273,,0.39796334505081177,,17.26002311706543,500,,
D,250,math,3,4.413175106048584,0.3084208071231842,0.39796334505081177,-0.08954253792762756,17.26002311706543,500,0.5170636177062988,0.9932398200035095
D_math_full,225,math,3,5.187414169311523,0.299650102853775,0.39796334505081177,-0.09831324219703674,17.26002311706543,500,0.5747640132904053,0.9938804507255554
A,150,math,3,0.5654568672180176,0.170427605509758,0.39796334505081177,-0.22753573954105377,17.26002311706543,500,0.098485566675663,0.9850602149963379
B,150,math,3,0.21866443753242493,0.260003924369812,0.39796334505081177,-0.13795942068099976,17.26002311706543,500,0.03125607594847679,0.9899094700813293
N3,0,math,3,0.04575500637292862,0.04616927355527878,0.39796334505081177,-0.351794071495533,17.26002311706543,500,0.017923230305314064,0.9264534711837769
N1_halves,0,math,4,1.1859407424926758,,0.32952192425727844,,17.141189575195312,500,,
D,250,math,4,3.5846054553985596,0.24618278443813324,0.32952192425727844,-0.0833391398191452,17.141189575195312,500,0.5196099281311035,0.9895573854446411
D_math_full,225,math,4,3.702054262161255,0.22576314210891724,0.32952192425727844,-0.1037587821483612,17.141189575195312,500,0.5715560913085938,0.9888483881950378
A,150,math,4,0.5044381022453308,0.14644619822502136,0.32952192425727844,-0.18307572603225708,17.141189575195312,500,0.10679741203784943,0.9797506928443909
B,150,math,4,0.2014346867799759,0.21901990473270416,0.32952192425727844,-0.11050201952457428,17.141189575195312,500,0.03382911533117294,0.9860049486160278
N3,0,math,4,0.03419884294271469,0.026743650436401367,0.32952192425727844,-0.3027782738208771,17.141189575195312,500,0.01726570725440979,0.8802101612091064
