arm,position,math_over_neutral
N1_halves,0,0.3328840296850906
N1_halves,1,0.6867210764618239
N1_halves,2,0.7623775032877108
N1_halves,3,0.7639366962783769
N1_halves,4,0.8398520463312611
C_masked,0,1.0767291189378416
C_masked,1,2.2555010350779305
C_masked,2,2.531104882149988
C_masked,3,2.3755763396563427
C_masked,4,2.081576070918724
