set,position,x,y,cos
neutral,3,B,A@25,-0.167877659201622
neutral,3,B,B@25,0.724286675453186
neutral,3,B,A@50,-0.150383859872818
neutral,3,B,B@50,0.8283505439758301
neutral,3,B,A@75,-0.14802677929401398
neutral,3,B,B@75,0.9366413354873657
neutral,3,B,A@100,-0.161555677652359
neutral,3,B,B@100,0.9798113703727722
neutral,3,B,A@125,-0.16929252445697784
neutral,3,B,B@125,0.9946040511131287
neutral,3,B,N1_halves,-0.03804941475391388
neutral,3,A_early@30,A_early@2,0.4725930988788605
neutral,3,A_early@30,A@25,0.3905251622200012
neutral,3,A_early@30,B@25,-0.05016166344285011
neutral,3,A_early@30,A@50,0.3732156753540039
neutral,3,A_early@30,B@50,0.01394028402864933
neutral,3,A_early@30,A@75,0.3898582458496094
neutral,3,A_early@30,B@75,-0.03938392177224159
neutral,3,A_early@30,A@100,0.39368945360183716
neutral,3,A_early@30,B@100,-0.05044076591730118
neutral,3,A_early@30,A@125,0.40205350518226624
neutral,3,A_early@30,B@125,-0.07247850298881531
neutral,3,A_early@30,N1_halves,0.05149140954017639
neutral,3,A_early@2,A@25,0.2304815798997879
neutral,3,A_early@2,B@25,-0.006335030309855938
neutral,3,A_early@2,A@50,0.17974960803985596
neutral,3,A_early@2,B@50,0.03014657273888588
neutral,3,A_early@2,A@75,0.16890066862106323
neutral,3,A_early@2,B@75,0.023091185837984085
neutral,3,A_early@2,A@100,0.1700744777917862
neutral,3,A_early@2,B@100,0.02015218697488308
neutral,3,A_early@2,A@125,0.17667794227600098
neutral,3,A_early@2,B@125,0.012098414823412895
neutral,3,A_early@2,N1_halves,-0.058802004903554916
neutral,3,A@25,B@25,-0.0703224241733551
neutral,3,A@25,A@50,0.9269378781318665
neutral,3,A@25,B@50,-0.06029585376381874
neutral,3,A@25,A@75,0.8653276562690735
neutral,3,A@25,B@75,-0.11762232333421707
neutral,3,A@25,A@100,0.8491576910018921
neutral,3,A@25,B@100,-0.14729146659374237
neutral,3,A@25,A@125,0.8468995094299316
neutral,3,A@25,B@125,-0.17082634568214417
neutral,3,A@25,N1_halves,-0.07792478054761887
neutral,3,B@25,A@50,-0.07615413516759872
neutral,3,B@25,B@50,0.907768964767456
neutral,3,B@25,A@75,-0.09524493664503098
neutral,3,B@25,B@75,0.8022559285163879
neutral,3,B@25,A@100,-0.10037113726139069
neutral,3,B@25,B@100,0.746785044670105
neutral,3,B@25,A@125,-0.1061810627579689
neutral,3,B@25,B@125,0.7276602983474731
neutral,3,B@25,N1_halves,-0.04690352454781532
neutral,3,A@50,B@50,-0.06521137058734894
neutral,3,A@50,A@75,0.9668796062469482
neutral,3,A@50,B@75,-0.10459680110216141
neutral,3,A@50,A@100,0.9457672834396362
neutral,3,A@50,B@100,-0.13147801160812378
neutral,3,A@50,A@125,0.9374334216117859
neutral,3,A@50,B@125,-0.15043063461780548
neutral,3,A@50,N1_halves,-0.05677180737257004
neutral,3,B@50,A@75,-0.07473450154066086
neutral,3,B@50,B@75,0.9090078473091125
neutral,3,B@50,A@100,-0.07792119681835175
neutral,3,B@50,B@100,0.8543806672096252
neutral,3,B@50,A@125,-0.08194372057914734
neutral,3,B@50,B@125,0.8327900767326355
neutral,3,B@50,N1_halves,-0.048650335520505905
neutral,3,A@75,B@75,-0.10707017034292221
neutral,3,A@75,A@100,0.9853177666664124
neutral,3,A@75,B@100,-0.13006925582885742
neutral,3,A@75,A@125,0.9763217568397522
neutral,3,A@75,B@125,-0.14747728407382965
neutral,3,A@75,N1_halves,-0.04950428009033203
neutral,3,B@75,A@100,-0.1172456219792366
neutral,3,B@75,B@100,0.9612194299697876
neutral,3,B@75,A@125,-0.12318657338619232
neutral,3,B@75,B@125,0.9410643577575684
neutral,3,B@75,N1_halves,-0.053508758544921875
neutral,3,A@100,B@100,-0.1422508805990219
neutral,3,A@100,A@125,0.9947215914726257
neutral,3,A@100,B@125,-0.1604343205690384
neutral,3,A@100,N1_halves,-0.04903264716267586
neutral,3,B@100,A@125,-0.1488671451807022
neutral,3,B@100,B@125,0.9831265211105347
neutral,3,B@100,N1_halves,-0.03967288136482239
neutral,3,A@125,B@125,-0.16821038722991943
neutral,3,A@125,N1_halves,-0.054284047335386276
neutral,3,B@125,N1_halves,-0.03508972004055977
neutral,4,D,D_math,0.06951352208852768
neutral,4,D,D_math_full,0.17987407743930817
neutral,4,D,N3,0.0263433288782835
neutral,4,D,A,0.16542251408100128
neutral,4,D,B,-0.054846469312906265
neutral,4,D,A_early@30,0.07797829061746597
neutral,4,D,A_early@2,-0.03958844393491745
neutral,4,D,A@25,0.06907011568546295
neutral,4,D,B@25,-0.03365074470639229
neutral,4,D,A@50,0.1332300305366516
neutral,4,D,B@50,-0.0036725997924804688
neutral,4,D,A@75,0.16262294352054596
neutral,4,D,B@75,-0.01675553247332573
neutral,4,D,A@100,0.17479097843170166
neutral,4,D,B@100,-0.044092923402786255
neutral,4,D,A@125,0.16494140028953552
neutral,4,D,B@125,-0.057072632014751434
neutral,4,D,N1_halves,-0.0948333591222763
neutral,4,D_math,D_math_full,0.6449705958366394
neutral,4,D_math,N3,-0.002649956615641713
neutral,4,D_math,A,0.09284231066703796
neutral,4,D_math,B,-0.0905228704214096
neutral,4,D_math,A_early@30,0.1516883820295334
neutral,4,D_math,A_early@2,-0.011835787445306778
neutral,4,D_math,A@25,0.08845950663089752
neutral,4,D_math,B@25,-0.03915325924754143
neutral,4,D_math,A@50,0.07371817529201508
neutral,4,D_math,B@50,-0.021924439817667007
neutral,4,D_math,A@75,0.07909221202135086
neutral,4,D_math,B@75,-0.058504752814769745
neutral,4,D_math,A@100,0.08002017438411713
neutral,4,D_math,B@100,-0.0857429951429367
neutral,4,D_math,A@125,0.08701840043067932
neutral,4,D_math,B@125,-0.0906761884689331
neutral,4,D_math,N1_halves,-0.04283875226974487
neutral,4,D_math_full,N3,0.027854129672050476
neutral,4,D_math_full,A,0.17611271142959595
neutral,4,D_math_full,B,-0.11526507139205933
neutral,4,D_math_full,A_early@30,0.2131977379322052
neutral,4,D_math_full,A_early@2,0.03329972177743912
neutral,4,D_math_full,A@25,0.1808326095342636
neutral,4,D_math_full,B@25,-0.09562607854604721
neutral,4,D_math_full,A@50,0.15098564326763153
neutral,4,D_math_full,B@50,-0.04535401612520218
neutral,4,D_math_full,A@75,0.15409375727176666
neutral,4,D_math_full,B@75,-0.08130121231079102
neutral,4,D_math_full,A@100,0.16100013256072998
neutral,4,D_math_full,B@100,-0.10230789333581924
neutral,4,D_math_full,A@125,0.17099380493164062
neutral,4,D_math_full,B@125,-0.11735453456640244
neutral,4,D_math_full,N1_halves,-0.1269700676202774
neutral,4,N3,A,0.0230751670897007
neutral,4,N3,B,0.008632191456854343
neutral,4,N3,A_early@30,-0.01611616462469101
neutral,4,N3,A_early@2,0.1300978809595108
neutral,4,N3,A@25,0.03665974363684654
neutral,4,N3,B@25,-0.022970473393797874
neutral,4,N3,A@50,0.034649807959795
neutral,4,N3,B@50,-0.02449921891093254
neutral,4,N3,A@75,0.03357771039009094
neutral,4,N3,B@75,0.007762208580970764
neutral,4,N3,A@100,0.02467820607125759
neutral,4,N3,B@100,0.009653002955019474
neutral,4,N3,A@125,0.02612001821398735
neutral,4,N3,B@125,0.006836895365267992
neutral,4,N3,N1_halves,-0.029488420113921165
neutral,4,A,B,-0.1317216157913208
neutral,4,A,A_early@30,0.35551387071609497
neutral,4,A,A_early@2,0.052727725356817245
neutral,4,A,A@25,0.8247995972633362
neutral,4,A,B@25,-0.10680689662694931
neutral,4,A,A@50,0.9225842952728271
neutral,4,A,B@50,-0.07900834083557129
neutral,4,A,A@75,0.9675407409667969
neutral,4,A,B@75,-0.10573488473892212
neutral,4,A,A@100,0.9911091923713684
neutral,4,A,B@100,-0.13054513931274414
neutral,4,A,A@125,0.9977331757545471
neutral,4,A,B@125,-0.12626279890537262
neutral,4,A,N1_halves,-0.10472243279218674
neutral,4,B,A_early@30,-0.08899471163749695
neutral,4,B,A_early@2,0.07186233252286911
neutral,4,B,A@25,-0.12809276580810547
neutral,4,B,B@25,0.7435997128486633
neutral,4,B,A@50,-0.10310637205839157
neutral,4,B,B@50,0.8413870334625244
neutral,4,B,A@75,-0.09411375224590302
neutral,4,B,B@75,0.9426658153533936
neutral,4,B,A@100,-0.11122221499681473
neutral,4,B,B@100,0.9820373058319092
neutral,4,B,A@125,-0.12348609417676926
neutral,4,B,B@125,0.996049165725708
neutral,4,B,N1_halves,0.0719711109995842
neutral,4,A_early@30,A_early@2,0.451048880815506
neutral,4,A_early@30,A@25,0.33417484164237976
neutral,4,A_early@30,B@25,-0.08081281930208206
neutral,4,A_early@30,A@50,0.30711671710014343
neutral,4,A_early@30,B@50,-0.01607619598507881
neutral,4,A_early@30,A@75,0.3316516578197479
neutral,4,A_early@30,B@75,-0.06319942325353622
neutral,4,A_early@30,A@100,0.34307315945625305
neutral,4,A_early@30,B@100,-0.06819058954715729
neutral,4,A_early@30,A@125,0.3496738076210022
neutral,4,A_early@30,B@125,-0.08524498343467712
neutral,4,A_early@30,N1_halves,-0.028984295204281807
neutral,4,A_early@2,A@25,0.12070126831531525
neutral,4,A_early@2,B@25,0.04138912260532379
neutral,4,A_early@2,A@50,0.0608934685587883
neutral,4,A_early@2,B@50,0.07777227461338043
neutral,4,A_early@2,A@75,0.063811294734478
neutral,4,A_early@2,B@75,0.06839875131845474
neutral,4,A_early@2,A@100,0.052698515355587006
neutral,4,A_early@2,B@100,0.07972043752670288
neutral,4,A_early@2,A@125,0.05419214814901352
neutral,4,A_early@2,B@125,0.07281670719385147
neutral,4,A_early@2,N1_halves,-0.009333532303571701
neutral,4,A@25,B@25,-0.09026060998439789
neutral,4,A@25,A@50,0.9139811992645264
neutral,4,A@25,B@50,-0.06664323806762695
neutral,4,A@25,A@75,0.8460640907287598
neutral,4,A@25,B@75,-0.09977307915687561
neutral,4,A@25,A@100,0.8262160420417786
neutral,4,A@25,B@100,-0.13704721629619598
neutral,4,A@25,A@125,0.8219086527824402
neutral,4,A@25,B@125,-0.12381886690855026
neutral,4,A@25,N1_halves,-0.09548098593950272
neutral,4,B@25,A@50,-0.07964073121547699
neutral,4,B@25,B@50,0.9143064022064209
neutral,4,B@25,A@75,-0.08448629826307297
neutral,4,B@25,B@75,0.8176254630088806
neutral,4,B@25,A@100,-0.09317167103290558
neutral,4,B@25,B@100,0.7641218900680542
neutral,4,B@25,A@125,-0.10409338027238846
neutral,4,B@25,B@125,0.7479256987571716
neutral,4,B@25,N1_halves,0.0730433240532875
neutral,4,A@50,B@50,-0.061821918934583664
neutral,4,A@50,A@75,0.9624854922294617
neutral,4,A@50,B@75,-0.08144982159137726
neutral,4,A@50,A@100,0.936648964881897
neutral,4,A@50,B@100,-0.10912923514842987
neutral,4,A@50,A@125,0.9256520867347717
neutral,4,A@50,B@125,-0.09981907904148102
neutral,4,A@50,N1_halves,-0.08730673044919968
neutral,4,B@50,A@75,-0.05895458906888962
neutral,4,B@50,B@75,0.9187087416648865
neutral,4,B@50,A@100,-0.06587286293506622
neutral,4,B@50,B@100,0.8633174896240234
neutral,4,B@50,A@125,-0.076016366481781
neutral,4,B@50,B@125,0.8468546867370605
neutral,4,B@50,N1_halves,0.055840156972408295
neutral,4,A@75,B@75,-0.07665237039327621
neutral,4,A@75,A@100,0.9828205704689026
neutral,4,A@75,B@100,-0.09592558443546295
neutral,4,A@75,A@125,0.9716954827308655
neutral,4,A@75,B@125,-0.09122629463672638
neutral,4,A@75,N1_halves,-0.09105617552995682
neutral,4,B@75,A@100,-0.08989209681749344
neutral,4,B@75,B@100,0.9616990685462952
neutral,4,B@75,A@125,-0.09979033470153809
neutral,4,B@75,B@125,0.9469374418258667
neutral,4,B@75,N1_halves,0.046018198132514954
neutral,4,A@100,B@100,-0.11128702759742737
neutral,4,A@100,A@125,0.9941664934158325
neutral,4,A@100,B@125,-0.1072423905134201
neutral,4,A@100,N1_halves,-0.09897654503583908
neutral,4,B@100,A@125,-0.12283027917146683
neutral,4,B@100,B@125,0.9841228723526001
neutral,4,B@100,N1_halves,0.07917414605617523
neutral,4,A@125,B@125,-0.1187753677368164
neutral,4,A@125,N1_halves,-0.10303512215614319
neutral,4,B@125,N1_halves,0.07316494733095169
math,0,D,D_math,-0.5146517157554626
math,0,D,D_math_full,-0.3362079858779907
math,0,D,N3,0.12524199485778809
math,0,D,A,0.48620036244392395
math,0,D,B,-0.06889975816011429
math,0,D,A_early@30,0.6108682155609131
math,0,D,A_early@2,-0.2531950771808624
math,0,D,A@25,0.02888214774429798
math,0,D,B@25,-0.16130030155181885
math,0,D,A@50,0.36753472685813904
math,0,D,B@50,-0.28169021010398865
math,0,D,A@75,0.35323265194892883
math,0,D,B@75,-0.14643535017967224
math,0,D,A@100,0.49293357133865356
math,0,D,B@100,-0.260938435792923
math,0,D,A@125,0.27302730083465576
math,0,D,B@125,-0.08974309265613556
math,0,D,N1_halves,-0.6948480606079102
math,0,D_math,D_math_full,0.6819446682929993
math,0,D_math,N3,-0.0066884406842291355
math,0,D_math,A,-0.18535396456718445
math,0,D_math,B,0.10637222975492477
math,0,D_math,A_early@30,-0.35871782898902893
math,0,D_math,A_early@2,0.32770708203315735
math,0,D_math,A@25,0.11756537109613419
math,0,D_math,B@25,0.1435910314321518
math,0,D_math,A@50,-0.09970966726541519
math,0,D_math,B@50,0.24587960541248322
math,0,D_math,A@75,-0.09328006953001022
math,0,D_math,B@75,0.19457124173641205
math,0,D_math,A@100,-0.18031874299049377
math,0,D_math,B@100,0.30743637681007385
math,0,D_math,A@125,-0.0069494531489908695
math,0,D_math,B@125,0.1466081589460373
math,0,D_math,N1_halves,0.5945056676864624
math,0,D_math_full,N3,-0.03328431397676468
math,0,D_math_full,A,-0.05794018507003784
math,0,D_math_full,B,0.06710953265428543
math,0,D_math_full,A_early@30,-0.2531263530254364
math,0,D_math_full,A_early@2,0.25354450941085815
math,0,D_math_full,A@25,0.17268775403499603
math,0,D_math_full,B@25,0.04834935441613197
math,0,D_math_full,A@50,0.013705993071198463
math,0,D_math_full,B@50,0.15646693110466003
math,0,D_math_full,A@75,0.007358144503086805
math,0,D_math_full,B@75,0.12530137598514557
math,0,D_math_full,A@100,-0.05622868984937668
math,0,D_math_full,B@100,0.24694299697875977
math,0,D_math_full,A@125,0.09633849561214447
math,0,D_math_full,B@125,0.09154342114925385
math,0,D_math_full,N1_halves,0.5141157507896423
math,0,N3,A,0.2991909980773926
math,0,N3,B,0.09445125609636307
math,0,N3,A_early@30,0.27304473519325256
math,0,N3,A_early@2,0.3105728030204773
math,0,N3,A@25,0.2610570788383484
math,0,N3,B@25,0.22357289493083954
math,0,N3,A@50,0.3242334723472595
math,0,N3,B@50,0.1172516718506813
math,0,N3,A@75,0.2991892397403717
math,0,N3,B@75,0.16940683126449585
math,0,N3,A@100,0.2802092134952545
math,0,N3,B@100,0.15831436216831207
math,0,N3,A@125,0.24380920827388763
math,0,N3,B@125,0.11776837706565857
math,0,N3,N1_halves,-0.11345433443784714
math,0,A,B,0.0035919223446398973
math,0,A,A_early@30,0.6352183818817139
math,0,A,A_early@2,0.07232987135648727
math,0,A,A@25,0.6386348009109497
math,0,A,B@25,-0.026264198124408722
math,0,A,A@50,0.8933321833610535
math,0,A,B@50,-0.1170438677072525
math,0,A,A@75,0.9193397760391235
math,0,A,B@75,0.011879143305122852
math,0,A,A@100,0.9557873010635376
math,0,A,B@100,-0.0658918172121048
math,0,A,A@125,0.9013563990592957
math,0,A,B@125,0.02109333872795105
math,0,A,N1_halves,-0.38640516996383667
math,0,B,A_early@30,0.015210702084004879
math,0,B,A_early@2,0.2871467173099518
math,0,B,A@25,0.1015598401427269
math,0,B,B@25,0.5835031867027283
math,0,B,A@50,0.00699650589376688
math,0,B,B@50,0.7296960949897766
math,0,B,A@75,0.0190599225461483
math,0,B,B@75,0.787903904914856
math,0,B,A@100,-0.00369451055303216
math,0,B,B@100,0.7948092222213745
math,0,B,A@125,0.05327097699046135
math,0,B,B@125,0.8972248435020447
math,0,B,N1_halves,0.1296311765909195
math,0,A_early@30,A_early@2,0.056953418999910355
math,0,A_early@30,A@25,0.3302607238292694
math,0,A_early@30,B@25,-0.0189288891851902
math,0,A_early@30,A@50,0.5520709753036499
math,0,A_early@30,B@50,-0.13437266647815704
math,0,A_early@30,A@75,0.5417071580886841
math,0,A_early@30,B@75,-0.04466665908694267
math,0,A_early@30,A@100,0.6301960945129395
math,0,A_early@30,B@100,-0.13518019020557404
math,0,A_early@30,A@125,0.4835319221019745
math,0,A_early@30,B@125,0.04011658579111099
math,0,A_early@30,N1_halves,-0.5736423134803772
math,0,A_early@2,A@25,0.3304164707660675
math,0,A_early@2,B@25,0.3732954263687134
math,0,A_early@2,A@50,0.1497068703174591
math,0,A_early@2,B@50,0.38756051659584045
math,0,A_early@2,A@75,0.13575100898742676
math,0,A_early@2,B@75,0.34618183970451355
math,0,A_early@2,A@100,0.06507749855518341
math,0,A_early@2,B@100,0.42186829447746277
math,0,A_early@2,A@125,0.17494060099124908
math,0,A_early@2,B@125,0.33037304878234863
math,0,A_early@2,N1_halves,0.3132067024707794
math,0,A@25,B@25,0.15004609525203705
math,0,A@25,A@50,0.7255816459655762
math,0,A@25,B@50,0.14341357350349426
math,0,A@25,A@75,0.7131980657577515
math,0,A@25,B@75,0.10935713350772858
math,0,A@25,A@100,0.63280189037323
math,0,A@25,B@100,0.13121093809604645
math,0,A@25,A@125,0.7515000104904175
math,0,A@25,B@125,0.1301635205745697
math,0,A@25,N1_halves,0.08308751881122589
math,0,B@25,A@50,0.027099797502160072
math,0,B@25,B@50,0.7412099242210388
math,0,B@25,A@75,0.017405278980731964
math,0,B@25,B@75,0.6677475571632385
math,0,B@25,A@100,-0.02878146804869175
math,0,B@25,B@100,0.6309109926223755
math,0,B@25,A@125,0.045941226184368134
math,0,B@25,B@125,0.5977156162261963
math,0,B@25,N1_halves,0.16292211413383484
math,0,A@50,B@50,-0.05594762787222862
math,0,A@50,A@75,0.9194301962852478
math,0,A@50,B@75,0.03961857780814171
math,0,A@50,A@100,0.8988070487976074
math,0,A@50,B@100,-0.014039218425750732
math,0,A@50,A@125,0.8645733594894409
math,0,A@50,B@125,0.02833578921854496
math,0,A@50,N1_halves,-0.2646424174308777
math,0,B@50,A@75,-0.061363719403743744
math,0,B@50,B@75,0.7808438539505005
math,0,B@50,A@100,-0.12670405209064484
math,0,B@50,B@100,0.7499785423278809
math,0,B@50,A@125,-0.0032296248245984316
math,0,B@50,B@125,0.7198154330253601
math,0,B@50,N1_halves,0.2971273362636566
math,0,A@75,B@75,0.040612444281578064
math,0,A@75,A@100,0.922258198261261
math,0,A@75,B@100,-0.015301569364964962
math,0,A@75,A@125,0.900400698184967
math,0,A@75,B@125,0.03705470636487007
math,0,A@75,N1_halves,-0.2548251748085022
math,0,B@75,A@100,0.0017594766104593873
math,0,B@75,B@100,0.843527615070343
math,0,B@75,A@125,0.062821164727211
math,0,B@75,B@125,0.7995461225509644
math,0,B@75,N1_halves,0.2076679766178131
math,0,A@100,B@100,-0.08022275567054749
math,0,A@100,A@125,0.8892139196395874
math,0,A@100,B@125,0.006845270749181509
math,0,A@100,N1_halves,-0.3897315561771393
math,0,B@100,A@125,0.04323670268058777
math,0,B@100,B@125,0.8162939548492432
math,0,B@100,N1_halves,0.3428057134151459
math,0,A@125,B@125,0.07114672660827637
math,0,A@125,N1_halves,-0.14024363458156586
math,0,B@125,N1_halves,0.16181236505508423
math,1,D,D_math,0.07343768328428268
math,1,D,D_math_full,0.24215997755527496
math,1,D,N3,0.1090579628944397
math,1,D,A,0.028986990451812744
math,1,D,B,0.12697531282901764
math,1,D,A_early@30,-0.013563200831413269
math,1,D,A_early@2,-0.057822294533252716
math,1,D,A@25,-0.10585673898458481
math,1,D,B@25,0.098000667989254
math,1,D,A@50,-0.001003721496090293
math,1,D,B@50,0.16741803288459778
math,1,D,A@75,0.016232552006840706
math,1,D,B@75,0.14713157713413239
math,1,D,A@100,0.0491599403321743
math,1,D,B@100,0.0887681320309639
math,1,D,A@125,0.045016445219516754
math,1,D,B@125,0.16576430201530457
math,1,D,N1_halves,-0.02430598810315132
math,1,D_math,D_math_full,0.5237593054771423
math,1,D_math,N3,0.018275197595357895
math,1,D_math,A,0.08493299037218094
math,1,D_math,B,0.12352536618709564
math,1,D_math,A_early@30,0.08637363463640213
math,1,D_math,A_early@2,-0.005647892132401466
math,1,D_math,A@25,0.06601466238498688
math,1,D_math,B@25,0.1494777500629425
math,1,D_math,A@50,0.10107038915157318
math,1,D_math,B@50,0.09284614771604538
math,1,D_math,A@75,0.07498572021722794
math,1,D_math,B@75,0.10406678915023804
math,1,D_math,A@100,0.08310684561729431
math,1,D_math,B@100,0.22310838103294373
math,1,D_math,A@125,0.07422619313001633
math,1,D_math,B@125,0.1672637164592743
math,1,D_math,N1_halves,0.06505879014730453
math,1,D_math_full,N3,0.0612434521317482
math,1,D_math_full,A,0.1417078971862793
math,1,D_math_full,B,0.026796234771609306
math,1,D_math_full,A_early@30,0.18423011898994446
math,1,D_math_full,A_early@2,0.0347292460501194
math,1,D_math_full,A@25,0.0921056941151619
math,1,D_math_full,B@25,0.06613415479660034
math,1,D_math_full,A@50,0.13703253865242004
math,1,D_math_full,B@50,0.06165707856416702
math,1,D_math_full,A@75,0.12464985251426697
math,1,D_math_full,B@75,0.10599011927843094
math,1,D_math_full,A@100,0.1648622751235962
math,1,D_math_full,B@100,0.15695026516914368
math,1,D_math_full,A@125,0.1696193516254425
math,1,D_math_full,B@125,0.10850509256124496
math,1,D_math_full,N1_halves,-0.08931908011436462
math,1,N3,A,0.11305929720401764
math,1,N3,B,0.3564097583293915
math,1,N3,A_early@30,0.2585008442401886
math,1,N3,A_early@2,0.3028271198272705
math,1,N3,A@25,0.16465653479099274
math,1,N3,B@25,0.4708280563354492
math,1,N3,A@50,0.1598004400730133
math,1,N3,B@50,0.40420594811439514
math,1,N3,A@75,0.1306290179491043
math,1,N3,B@75,0.3983127474784851
math,1,N3,A@100,0.1495111733675003
math,1,N3,B@100,0.4342285990715027
math,1,N3,A@125,0.1419723629951477
math,1,N3,B@125,0.4523797333240509
math,1,N3,N1_halves,-0.37913304567337036
math,1,A,B,0.04625378176569939
math,1,A,A_early@30,0.6162571907043457
math,1,A,A_early@2,0.3454895615577698
math,1,A,A@25,0.8561951518058777
math,1,A,B@25,-0.03540105000138283
math,1,A,A@50,0.9073790907859802
math,1,A,B@50,0.2009832113981247
math,1,A,A@75,0.9417749643325806
math,1,A,B@75,0.18358023464679718
math,1,A,A@100,0.9515705704689026
math,1,A,B@100,0.0638740211725235
math,1,A,A@125,0.9565483927726746
math,1,A,B@125,-0.004761074669659138
math,1,A,N1_halves,0.07943270355463028
math,1,B,A_early@30,0.12937572598457336
math,1,B,A_early@2,0.1828252375125885
math,1,B,A@25,0.06425957381725311
math,1,B,B@25,0.5983921885490417
math,1,B,A@50,0.05855679139494896
math,1,B,B@50,0.6918002367019653
math,1,B,A@75,0.0831008031964302
math,1,B,B@75,0.685738742351532
math,1,B,A@100,0.06477143615484238
math,1,B,B@100,0.7495949268341064
math,1,B,A@125,0.0355428121984005
math,1,B,B@125,0.8055484890937805
math,1,B,N1_halves,-0.08930369466543198
math,1,A_early@30,A_early@2,0.39229533076286316
math,1,A_early@30,A@25,0.6631128191947937
math,1,A_early@30,B@25,0.17321209609508514
math,1,A_early@30,A@50,0.6143882274627686
math,1,A_early@30,B@50,0.24669039249420166
math,1,A_early@30,A@75,0.5937005281448364
math,1,A_early@30,B@75,0.2556714713573456
math,1,A_early@30,A@100,0.6181501150131226
math,1,A_early@30,B@100,0.2598303556442261
math,1,A_early@30,A@125,0.6326338052749634
math,1,A_early@30,B@125,0.16250941157341003
math,1,A_early@30,N1_halves,-0.14953617751598358
math,1,A_early@2,A@25,0.39901769161224365
math,1,A_early@2,B@25,0.19678743183612823
math,1,A_early@2,A@50,0.3720896542072296
math,1,A_early@2,B@50,0.27953672409057617
math,1,A_early@2,A@75,0.34999558329582214
math,1,A_early@2,B@75,0.23589029908180237
math,1,A_early@2,A@100,0.3548518419265747
math,1,A_early@2,B@100,0.18073251843452454
math,1,A_early@2,A@125,0.34666702151298523
math,1,A_early@2,B@125,0.12037381529808044
math,1,A_early@2,N1_halves,0.09534380584955215
math,1,A@25,B@25,0.029725901782512665
math,1,A@25,A@50,0.8742247819900513
math,1,A@25,B@50,0.21454790234565735
math,1,A@25,A@75,0.8776040077209473
math,1,A@25,B@75,0.18494634330272675
math,1,A@25,A@100,0.8573769927024841
math,1,A@25,B@100,0.0809008851647377
math,1,A@25,A@125,0.8491905331611633
math,1,A@25,B@125,0.015866542235016823
math,1,A@25,N1_halves,0.039203908294439316
math,1,B@25,A@50,0.02737969532608986
math,1,B@25,B@50,0.6197907328605652
math,1,B@25,A@75,-0.0011515747755765915
math,1,B@25,B@75,0.5093752145767212
math,1,B@25,A@100,-0.014579856768250465
math,1,B@25,B@100,0.6364844441413879
math,1,B@25,A@125,-0.029657045379281044
math,1,B@25,B@125,0.6528188586235046
math,1,B@25,N1_halves,-0.3141387403011322
math,1,A@50,B@50,0.20882552862167358
math,1,A@50,A@75,0.9171513915061951
math,1,A@50,B@75,0.18989691138267517
math,1,A@50,A@100,0.9135724306106567
math,1,A@50,B@100,0.1005697101354599
math,1,A@50,A@125,0.9045770168304443
math,1,A@50,B@125,0.03241187706589699
math,1,A@50,N1_halves,0.028107423335313797
math,1,B@50,A@75,0.23760588467121124
math,1,B@50,B@75,0.7190836668014526
math,1,B@50,A@100,0.20107805728912354
math,1,B@50,B@100,0.6146963238716125
math,1,B@50,A@125,0.2039240151643753
math,1,B@50,B@125,0.6727690696716309
math,1,B@50,N1_halves,-0.10780145227909088
math,1,A@75,B@75,0.1815178096294403
math,1,A@75,A@100,0.937823474407196
math,1,A@75,B@100,0.07269861549139023
math,1,A@75,A@125,0.9283209443092346
math,1,A@75,B@125,0.022898558527231216
math,1,A@75,N1_halves,0.0837491974234581
math,1,B@75,A@100,0.2015579342842102
math,1,B@75,B@100,0.7051876783370972
math,1,B@75,A@125,0.1932339370250702
math,1,B@75,B@125,0.6588925719261169
math,1,B@75,N1_halves,-0.10103782266378403
math,1,A@100,B@100,0.09729789197444916
math,1,A@100,A@125,0.9533200860023499
math,1,A@100,B@125,0.016780279576778412
math,1,A@100,N1_halves,0.029258040711283684
math,1,B@100,A@125,0.07164840400218964
math,1,B@100,B@125,0.7629126310348511
math,1,B@100,N1_halves,-0.2628979980945587
math,1,A@125,B@125,-0.01008923351764679
math,1,A@125,N1_halves,0.026108410209417343
math,1,B@125,N1_halves,-0.296906441450119
math,2,D,D_math,0.09340348094701767
math,2,D,D_math_full,0.1288079172372818
math,2,D,N3,0.044849276542663574
math,2,D,A,0.09763754159212112
math,2,D,B,-0.013285590335726738
math,2,D,A_early@30,0.07908185571432114
math,2,D,A_early@2,0.02618306316435337
math,2,D,A@25,0.0005924427532590926
math,2,D,B@25,-0.08325754106044769
math,2,D,A@50,0.06382136046886444
math,2,D,B@50,-0.01700730063021183
math,2,D,A@75,0.10093202441930771
math,2,D,B@75,-0.007003025617450476
math,2,D,A@100,0.10041956603527069
math,2,D,B@100,-0.01645825058221817
math,2,D,A@125,0.09596139937639236
math,2,D,B@125,-0.030646100640296936
math,2,D,N1_halves,0.04669990763068199
math,2,D_math,D_math_full,0.756764829158783
math,2,D_math,N3,-0.17017701268196106
math,2,D_math,A,0.29376623034477234
math,2,D_math,B,0.08526216447353363
math,2,D_math,A_early@30,0.3288595676422119
math,2,D_math,A_early@2,0.01631276309490204
math,2,D_math,A@25,0.2873305082321167
math,2,D_math,B@25,0.1254379153251648
math,2,D_math,A@50,0.28894659876823425
