arm,position,math_over_neutral
N1_halves,0,0.3328840296850906
N1_halves,1,0.6867210764618239
N1_halves,2,0.7623775032877108
N1_halves,3,0.7639366962783769
N1_halves,4,0.8398520463312611
C_masked,0,1.0617945658664092
C_masked,1,2.028448643024837
C_masked,2,2.379207786510581
C_masked,3,2.326429052953664
C_masked,4,1.9845138092559436
