set,position,x,y,cos
neutral,1,A@25,A_seed1@100,0.6366098523139954
neutral,1,A@25,A@125,0.868747889995575
neutral,1,A@25,A_seed1@125,0.6329824328422546
neutral,1,A@25,N1_halves,0.07132908701896667
neutral,1,A_seed1@25,A@50,0.5176729559898376
neutral,1,A_seed1@25,A_seed1@50,0.8694546222686768
neutral,1,A_seed1@25,A@75,0.5048050880432129
neutral,1,A_seed1@25,A_seed1@75,0.819628894329071
neutral,1,A_seed1@25,A@100,0.49509677290916443
neutral,1,A_seed1@25,A_seed1@100,0.7818477153778076
neutral,1,A_seed1@25,A@125,0.501089334487915
neutral,1,A_seed1@25,A_seed1@125,0.7425044178962708
neutral,1,A_seed1@25,N1_halves,0.02702689729630947
neutral,1,A@50,A_seed1@50,0.6444653868675232
neutral,1,A@50,A@75,0.9621328115463257
neutral,1,A@50,A_seed1@75,0.6102223992347717
neutral,1,A@50,A@100,0.9467158317565918
neutral,1,A@50,A_seed1@100,0.6461955904960632
neutral,1,A@50,A@125,0.9407200217247009
neutral,1,A@50,A_seed1@125,0.6591600775718689
neutral,1,A@50,N1_halves,0.01799444667994976
neutral,1,A_seed1@50,A@75,0.6501154899597168
neutral,1,A_seed1@50,A_seed1@75,0.93826824426651
neutral,1,A_seed1@50,A@100,0.6444510817527771
neutral,1,A_seed1@50,A_seed1@100,0.9275067448616028
neutral,1,A_seed1@50,A@125,0.6477493643760681
neutral,1,A_seed1@50,A_seed1@125,0.9124195575714111
neutral,1,A_seed1@50,N1_halves,0.014822560362517834
neutral,1,A@75,A_seed1@75,0.622569739818573
neutral,1,A@75,A@100,0.9763116836547852
neutral,1,A@75,A_seed1@100,0.6598536372184753
neutral,1,A@75,A@125,0.9688756465911865
neutral,1,A@75,A_seed1@125,0.6799517869949341
neutral,1,A@75,N1_halves,-0.0012709033908322453
neutral,1,A_seed1@75,A@100,0.6261826157569885
neutral,1,A_seed1@75,A_seed1@100,0.9509989619255066
neutral,1,A_seed1@75,A@125,0.627863347530365
neutral,1,A_seed1@75,A_seed1@125,0.9397147297859192
neutral,1,A_seed1@75,N1_halves,-0.010799776762723923
neutral,1,A@100,A_seed1@100,0.6597775220870972
neutral,1,A@100,A@125,0.9825999140739441
neutral,1,A@100,A_seed1@125,0.6771805286407471
neutral,1,A@100,N1_halves,0.002096473937854171
neutral,1,A_seed1@100,A@125,0.6595021486282349
neutral,1,A_seed1@100,A_seed1@125,0.9668789505958557
neutral,1,A_seed1@100,N1_halves,0.022257018834352493
neutral,1,A@125,A_seed1@125,0.6777915358543396
neutral,1,A@125,N1_halves,0.009527834132313728
neutral,1,A_seed1@125,N1_halves,-0.010232401080429554
neutral,2,A,A_seed1,0.6293289661407471
neutral,2,A,A@25,0.8298152685165405
neutral,2,A,A_seed1@25,0.5165203213691711
neutral,2,A,A@50,0.9222419857978821
neutral,2,A,A_seed1@50,0.5753164291381836
neutral,2,A,A@75,0.958711564540863
neutral,2,A,A_seed1@75,0.6026433706283569
neutral,2,A,A@100,0.9776658415794373
neutral,2,A,A_seed1@100,0.622516930103302
neutral,2,A,A@125,0.9782888293266296
neutral,2,A,A_seed1@125,0.6203080415725708
neutral,2,A,N1_halves,-0.03448503836989403
neutral,2,A_seed1,A@25,0.5608247518539429
neutral,2,A_seed1,A_seed1@25,0.7954516410827637
neutral,2,A_seed1,A@50,0.5796073079109192
neutral,2,A_seed1,A_seed1@50,0.8906926512718201
neutral,2,A_seed1,A@75,0.6013083457946777
neutral,2,A_seed1,A_seed1@75,0.9444921016693115
neutral,2,A_seed1,A@100,0.613962709903717
neutral,2,A_seed1,A_seed1@100,0.9695167541503906
neutral,2,A_seed1,A@125,0.6149826049804688
neutral,2,A_seed1,A_seed1@125,0.9726828336715698
neutral,2,A_seed1,N1_halves,-0.012189304456114769
neutral,2,A@25,A_seed1@25,0.508370041847229
neutral,2,A@25,A@50,0.8980729579925537
neutral,2,A@25,A_seed1@50,0.5629643201828003
neutral,2,A@25,A@75,0.8428809642791748
neutral,2,A@25,A_seed1@75,0.5521409511566162
neutral,2,A@25,A@100,0.8393712043762207
neutral,2,A@25,A_seed1@100,0.5610153675079346
neutral,2,A@25,A@125,0.8097105622291565
neutral,2,A@25,A_seed1@125,0.5533266663551331
neutral,2,A@25,N1_halves,0.02050613984465599
neutral,2,A_seed1@25,A@50,0.5238054394721985
neutral,2,A_seed1@25,A_seed1@50,0.8730747699737549
neutral,2,A_seed1@25,A@75,0.5089800953865051
neutral,2,A_seed1@25,A_seed1@75,0.8256728649139404
neutral,2,A_seed1@25,A@100,0.49439287185668945
neutral,2,A_seed1@25,A_seed1@100,0.8115550875663757
neutral,2,A_seed1@25,A@125,0.5082858800888062
neutral,2,A_seed1@25,A_seed1@125,0.7913608551025391
neutral,2,A_seed1@25,N1_halves,-0.020176619291305542
neutral,2,A@50,A_seed1@50,0.5548088550567627
neutral,2,A@50,A@75,0.9448035955429077
neutral,2,A@50,A_seed1@75,0.5658507347106934
neutral,2,A@50,A@100,0.9298284649848938
neutral,2,A@50,A_seed1@100,0.5751322507858276
neutral,2,A@50,A@125,0.9143446087837219
neutral,2,A@50,A_seed1@125,0.5715178847312927
neutral,2,A@50,N1_halves,-0.007644294295459986
neutral,2,A_seed1@50,A@75,0.5553258657455444
neutral,2,A_seed1@50,A_seed1@75,0.9230868816375732
neutral,2,A_seed1@50,A@100,0.5534318089485168
neutral,2,A_seed1@50,A_seed1@100,0.907425582408905
neutral,2,A_seed1@50,A@125,0.5602976679801941
neutral,2,A_seed1@50,A_seed1@125,0.8944687843322754
neutral,2,A_seed1@50,N1_halves,-0.008353887125849724
neutral,2,A@75,A_seed1@75,0.5816331505775452
neutral,2,A@75,A@100,0.9703320860862732
neutral,2,A@75,A_seed1@100,0.5982305407524109
neutral,2,A@75,A@125,0.9581754803657532
neutral,2,A@75,A_seed1@125,0.596228837966919
neutral,2,A@75,N1_halves,-0.039336197078228
neutral,2,A_seed1@75,A@100,0.5895653367042542
neutral,2,A_seed1@75,A_seed1@100,0.9552195072174072
neutral,2,A_seed1@75,A@125,0.5918251872062683
neutral,2,A_seed1@75,A_seed1@125,0.94673091173172
neutral,2,A_seed1@75,N1_halves,0.003986892756074667
neutral,2,A@100,A_seed1@100,0.6061275601387024
neutral,2,A@100,A@125,0.9746019244194031
neutral,2,A@100,A_seed1@125,0.6086617708206177
neutral,2,A@100,N1_halves,-0.031053371727466583
neutral,2,A_seed1@100,A@125,0.6093493700027466
neutral,2,A_seed1@100,A_seed1@125,0.9712700843811035
neutral,2,A_seed1@100,N1_halves,-0.014698241837322712
neutral,2,A@125,A_seed1@125,0.609082818031311
neutral,2,A@125,N1_halves,-0.04842454195022583
neutral,2,A_seed1@125,N1_halves,-0.011672125197947025
neutral,3,A,A_seed1,0.5759889483451843
neutral,3,A,A@25,0.8469210267066956
neutral,3,A,A_seed1@25,0.3874504566192627
neutral,3,A,A@50,0.9358009099960327
neutral,3,A,A_seed1@50,0.5421963334083557
neutral,3,A,A@75,0.9745877385139465
neutral,3,A,A_seed1@75,0.5469438433647156
neutral,3,A,A@100,0.9928459525108337
neutral,3,A,A_seed1@100,0.562498152256012
neutral,3,A,A@125,0.997921347618103
neutral,3,A,A_seed1@125,0.577211856842041
neutral,3,A,N1_halves,-0.051123421639204025
neutral,3,A_seed1,A@25,0.5097644329071045
neutral,3,A_seed1,A_seed1@25,0.7910762429237366
neutral,3,A_seed1,A@50,0.5198976397514343
neutral,3,A_seed1,A_seed1@50,0.9268732070922852
neutral,3,A_seed1,A@75,0.54929518699646
neutral,3,A_seed1,A_seed1@75,0.9710841774940491
neutral,3,A_seed1,A@100,0.5721298456192017
neutral,3,A_seed1,A_seed1@100,0.9898024201393127
neutral,3,A_seed1,A@125,0.5756177306175232
neutral,3,A_seed1,A_seed1@125,0.9969284534454346
neutral,3,A_seed1,N1_halves,0.0022058491595089436
neutral,3,A@25,A_seed1@25,0.3785385191440582
neutral,3,A@25,A@50,0.9269378781318665
neutral,3,A@25,A_seed1@50,0.5192693471908569
neutral,3,A@25,A@75,0.8653276562690735
neutral,3,A@25,A_seed1@75,0.4900098443031311
neutral,3,A@25,A@100,0.8491576910018921
neutral,3,A@25,A_seed1@100,0.5087606310844421
neutral,3,A@25,A@125,0.8468995094299316
neutral,3,A@25,A_seed1@125,0.5077468752861023
neutral,3,A@25,N1_halves,-0.07792478054761887
neutral,3,A_seed1@25,A@50,0.3708997964859009
neutral,3,A_seed1@25,A_seed1@50,0.8948227763175964
neutral,3,A_seed1@25,A@75,0.382853627204895
neutral,3,A_seed1@25,A_seed1@75,0.8414164185523987
neutral,3,A_seed1@25,A@100,0.38469448685646057
neutral,3,A_seed1@25,A_seed1@100,0.8018036484718323
neutral,3,A_seed1@25,A@125,0.3878357708454132
neutral,3,A_seed1@25,A_seed1@125,0.7883550524711609
neutral,3,A_seed1@25,N1_halves,0.005565353203564882
neutral,3,A@50,A_seed1@50,0.506462037563324
neutral,3,A@50,A@75,0.9668796062469482
neutral,3,A@50,A_seed1@75,0.4974176585674286
neutral,3,A@50,A@100,0.9457672834396362
neutral,3,A@50,A_seed1@100,0.5130997896194458
neutral,3,A@50,A@125,0.9374334216117859
neutral,3,A@50,A_seed1@125,0.5199866890907288
neutral,3,A@50,N1_halves,-0.05677180737257004
neutral,3,A_seed1@50,A@75,0.5221779346466064
neutral,3,A_seed1@50,A_seed1@75,0.962283194065094
neutral,3,A_seed1@50,A@100,0.5364115238189697
neutral,3,A_seed1@50,A_seed1@100,0.9382215142250061
neutral,3,A_seed1@50,A@125,0.5415610671043396
neutral,3,A_seed1@50,A_seed1@125,0.9262768030166626
neutral,3,A_seed1@50,N1_halves,-0.01803877018392086
neutral,3,A@75,A_seed1@75,0.5253564715385437
neutral,3,A@75,A@100,0.9853177666664124
neutral,3,A@75,A_seed1@100,0.5397893190383911
neutral,3,A@75,A@125,0.9763217568397522
neutral,3,A@75,A_seed1@125,0.5510250926017761
neutral,3,A@75,N1_halves,-0.04950428009033203
neutral,3,A_seed1@75,A@100,0.5436123609542847
neutral,3,A_seed1@75,A_seed1@100,0.9817952513694763
neutral,3,A_seed1@75,A@125,0.5462359189987183
neutral,3,A_seed1@75,A_seed1@125,0.9724960923194885
neutral,3,A_seed1@75,N1_halves,0.005313579458743334
neutral,3,A@100,A_seed1@100,0.5598174333572388
neutral,3,A@100,A@125,0.9947215914726257
neutral,3,A@100,A_seed1@125,0.5739704370498657
neutral,3,A@100,N1_halves,-0.04903264716267586
neutral,3,A_seed1@100,A@125,0.5625238418579102
neutral,3,A_seed1@100,A_seed1@125,0.9914196133613586
neutral,3,A_seed1@100,N1_halves,0.0027083673048764467
neutral,3,A@125,A_seed1@125,0.5770658254623413
neutral,3,A@125,N1_halves,-0.054284047335386276
neutral,3,A_seed1@125,N1_halves,0.001229117508046329
neutral,4,A,A_seed1,0.5225367546081543
neutral,4,A,A@25,0.8247995972633362
neutral,4,A,A_seed1@25,0.3265794813632965
neutral,4,A,A@50,0.9225842952728271
neutral,4,A,A_seed1@50,0.47605788707733154
neutral,4,A,A@75,0.9675407409667969
neutral,4,A,A_seed1@75,0.4805482029914856
neutral,4,A,A@100,0.9911091923713684
neutral,4,A,A_seed1@100,0.5063886046409607
neutral,4,A,A@125,0.9977331757545471
neutral,4,A,A_seed1@125,0.5264970064163208
neutral,4,A,N1_halves,-0.10472243279218674
neutral,4,A_seed1,A@25,0.4524173140525818
neutral,4,A_seed1,A_seed1@25,0.7676681280136108
neutral,4,A_seed1,A@50,0.45175957679748535
neutral,4,A_seed1,A_seed1@50,0.9227079153060913
neutral,4,A_seed1,A@75,0.4855988621711731
neutral,4,A_seed1,A_seed1@75,0.9656823873519897
neutral,4,A_seed1,A@100,0.5130398273468018
neutral,4,A_seed1,A_seed1@100,0.9894596934318542
neutral,4,A_seed1,A@125,0.5168601274490356
neutral,4,A_seed1,A_seed1@125,0.9977322220802307
neutral,4,A_seed1,N1_halves,-0.048514269292354584
neutral,4,A@25,A_seed1@25,0.30678877234458923
neutral,4,A@25,A@50,0.9139811992645264
neutral,4,A@25,A_seed1@50,0.44308775663375854
neutral,4,A@25,A@75,0.8460640907287598
neutral,4,A@25,A_seed1@75,0.4165765345096588
neutral,4,A@25,A@100,0.8262160420417786
neutral,4,A@25,A_seed1@100,0.44861724972724915
neutral,4,A@25,A@125,0.8219086527824402
neutral,4,A@25,A_seed1@125,0.45523056387901306
neutral,4,A@25,N1_halves,-0.09548098593950272
neutral,4,A_seed1@25,A@50,0.2997131049633026
neutral,4,A_seed1@25,A_seed1@50,0.8835240602493286
neutral,4,A_seed1@25,A@75,0.3213966488838196
neutral,4,A_seed1@25,A_seed1@75,0.8302613496780396
neutral,4,A_seed1@25,A@100,0.3248346447944641
neutral,4,A_seed1@25,A_seed1@100,0.7797312140464783
neutral,4,A_seed1@25,A@125,0.32561391592025757
neutral,4,A_seed1@25,A_seed1@125,0.7658435106277466
neutral,4,A_seed1@25,N1_halves,-0.033535219728946686
neutral,4,A@50,A_seed1@50,0.4233856797218323
neutral,4,A@50,A@75,0.9624854922294617
neutral,4,A@50,A_seed1@75,0.41865044832229614
neutral,4,A@50,A@100,0.936648964881897
neutral,4,A@50,A_seed1@100,0.4431579113006592
neutral,4,A@50,A@125,0.9256520867347717
neutral,4,A@50,A_seed1@125,0.45559102296829224
neutral,4,A@50,N1_halves,-0.08730673044919968
neutral,4,A_seed1@50,A@75,0.4461554288864136
neutral,4,A_seed1@50,A_seed1@75,0.9573326110839844
neutral,4,A_seed1@50,A@100,0.46440109610557556
neutral,4,A_seed1@50,A_seed1@100,0.9342490434646606
neutral,4,A_seed1@50,A@125,0.4696281850337982
neutral,4,A_seed1@50,A_seed1@125,0.9240169525146484
neutral,4,A_seed1@50,N1_halves,-0.06542344391345978
neutral,4,A@75,A_seed1@75,0.4536318778991699
neutral,4,A@75,A@100,0.9828205704689026
neutral,4,A@75,A_seed1@100,0.4749234914779663
neutral,4,A@75,A@125,0.9716954827308655
neutral,4,A@75,A_seed1@125,0.4904595911502838
neutral,4,A@75,N1_halves,-0.09105617552995682
neutral,4,A_seed1@75,A@100,0.4745975732803345
neutral,4,A_seed1@75,A_seed1@100,0.9782242774963379
neutral,4,A_seed1@75,A@125,0.4766705334186554
neutral,4,A_seed1@75,A_seed1@125,0.967525064945221
neutral,4,A_seed1@75,N1_halves,-0.032987337559461594
neutral,4,A@100,A_seed1@100,0.4983270466327667
neutral,4,A@100,A@125,0.9941664934158325
neutral,4,A@100,A_seed1@125,0.5174726247787476
neutral,4,A@100,N1_halves,-0.09897654503583908
neutral,4,A_seed1@100,A@125,0.5009140968322754
neutral,4,A_seed1@100,A_seed1@125,0.9913257956504822
neutral,4,A_seed1@100,N1_halves,-0.036746546626091
neutral,4,A@125,A_seed1@125,0.5209223628044128
neutral,4,A@125,N1_halves,-0.10303512215614319
neutral,4,A_seed1@125,N1_halves,-0.04707549139857292
math,0,A,A_seed1,0.6295232772827148
math,0,A,A@25,0.6386348009109497
math,0,A,A_seed1@25,0.5840901136398315
math,0,A,A@50,0.8933321833610535
math,0,A,A_seed1@50,0.617726743221283
math,0,A,A@75,0.9193397760391235
math,0,A,A_seed1@75,0.667538046836853
math,0,A,A@100,0.9557873010635376
math,0,A,A_seed1@100,0.639575183391571
math,0,A,A@125,0.9013563990592957
math,0,A,A_seed1@125,0.6644265055656433
math,0,A,N1_halves,-0.38640516996383667
math,0,A_seed1,A@25,0.3138338029384613
math,0,A_seed1,A_seed1@25,0.7864298224449158
math,0,A_seed1,A@50,0.5351997017860413
math,0,A_seed1,A_seed1@50,0.9018189311027527
math,0,A_seed1,A@75,0.5570404529571533
math,0,A_seed1,A_seed1@75,0.8996357917785645
math,0,A_seed1,A@100,0.6228482127189636
math,0,A_seed1,A_seed1@100,0.9465287923812866
math,0,A_seed1,A@125,0.5169522166252136
math,0,A_seed1,A_seed1@125,0.9188659191131592
math,0,A_seed1,N1_halves,-0.43754321336746216
math,0,A@25,A_seed1@25,0.3418773412704468
math,0,A@25,A@50,0.7255816459655762
math,0,A@25,A_seed1@50,0.3210754692554474
math,0,A@25,A@75,0.7131980657577515
math,0,A@25,A_seed1@75,0.2417973279953003
math,0,A@25,A@100,0.63280189037323
math,0,A@25,A_seed1@100,0.33364444971084595
math,0,A@25,A@125,0.7515000104904175
math,0,A@25,A_seed1@125,0.2594856023788452
math,0,A@25,N1_halves,0.08308751881122589
math,0,A_seed1@25,A@50,0.5252984762191772
math,0,A_seed1@25,A_seed1@50,0.8318811058998108
math,0,A_seed1@25,A@75,0.5320236086845398
math,0,A_seed1@25,A_seed1@75,0.7953987717628479
math,0,A_seed1@25,A@100,0.5798267722129822
math,0,A_seed1@25,A_seed1@100,0.7984254360198975
math,0,A_seed1@25,A@125,0.4778791666030884
math,0,A_seed1@25,A_seed1@125,0.7851778268814087
math,0,A_seed1@25,N1_halves,-0.3866303265094757
math,0,A@50,A_seed1@50,0.5237036347389221
math,0,A@50,A@75,0.9194301962852478
math,0,A@50,A_seed1@75,0.5545510053634644
math,0,A@50,A@100,0.8988070487976074
math,0,A@50,A_seed1@100,0.5522534251213074
math,0,A@50,A@125,0.8645733594894409
math,0,A@50,A_seed1@125,0.5588557124137878
math,0,A@50,N1_halves,-0.2646424174308777
math,0,A_seed1@50,A@75,0.535088300704956
math,0,A_seed1@50,A_seed1@75,0.8998700976371765
math,0,A_seed1@50,A@100,0.6113423705101013
math,0,A_seed1@50,A_seed1@100,0.9068787097930908
math,0,A_seed1@50,A@125,0.4928358495235443
math,0,A_seed1@50,A_seed1@125,0.8681161999702454
math,0,A_seed1@50,N1_halves,-0.45644766092300415
math,0,A@75,A_seed1@75,0.5577506422996521
math,0,A@75,A@100,0.922258198261261
math,0,A@75,A_seed1@100,0.5697426795959473
math,0,A@75,A@125,0.900400698184967
math,0,A@75,A_seed1@125,0.5688241124153137
math,0,A@75,N1_halves,-0.2548251748085022
math,0,A_seed1@75,A@100,0.6612630486488342
math,0,A_seed1@75,A_seed1@100,0.9017924666404724
math,0,A_seed1@75,A@125,0.47945496439933777
math,0,A_seed1@75,A_seed1@125,0.9479629397392273
math,0,A_seed1@75,N1_halves,-0.6192596554756165
math,0,A@100,A_seed1@100,0.6340047717094421
math,0,A@100,A@125,0.8892139196395874
math,0,A@100,A_seed1@125,0.6609675884246826
math,0,A@100,N1_halves,-0.3897315561771393
math,0,A_seed1@100,A@125,0.5295180082321167
math,0,A_seed1@100,A_seed1@125,0.9094206094741821
math,0,A_seed1@100,N1_halves,-0.4159759283065796
math,0,A@125,A_seed1@125,0.4910281002521515
math,0,A@125,N1_halves,-0.14024363458156586
math,0,A_seed1@125,N1_halves,-0.5765677094459534
math,1,A,A_seed1,0.6222883462905884
math,1,A,A@25,0.8561951518058777
math,1,A,A_seed1@25,0.6059197783470154
math,1,A,A@50,0.9073790907859802
math,1,A,A_seed1@50,0.6546638011932373
math,1,A,A@75,0.9417749643325806
math,1,A,A_seed1@75,0.5934609770774841
math,1,A,A@100,0.9515705704689026
math,1,A,A_seed1@100,0.6393583416938782
math,1,A,A@125,0.9565483927726746
math,1,A,A_seed1@125,0.6679564714431763
math,1,A,N1_halves,0.07943270355463028
math,1,A_seed1,A@25,0.5961941480636597
math,1,A_seed1,A_seed1@25,0.7301035523414612
math,1,A_seed1,A@50,0.6190100312232971
math,1,A_seed1,A_seed1@50,0.8478260040283203
math,1,A_seed1,A@75,0.6013283729553223
math,1,A_seed1,A_seed1@75,0.8925747275352478
math,1,A_seed1,A@100,0.6074150800704956
math,1,A_seed1,A_seed1@100,0.8924464583396912
math,1,A_seed1,A@125,0.6109378933906555
math,1,A_seed1,A_seed1@125,0.9120903015136719
math,1,A_seed1,N1_halves,0.10891331732273102
math,1,A@25,A_seed1@25,0.6414664387702942
math,1,A@25,A@50,0.8742247819900513
math,1,A@25,A_seed1@50,0.6661627292633057
math,1,A@25,A@75,0.8776040077209473
math,1,A@25,A_seed1@75,0.5743740200996399
math,1,A@25,A@100,0.8573769927024841
math,1,A@25,A_seed1@100,0.6568114161491394
math,1,A@25,A@125,0.8491905331611633
math,1,A@25,A_seed1@125,0.6419297456741333
math,1,A@25,N1_halves,0.039203908294439316
math,1,A_seed1@25,A@50,0.630955696105957
math,1,A_seed1@25,A_seed1@50,0.8088953495025635
math,1,A_seed1@25,A@75,0.5980478525161743
math,1,A_seed1@25,A_seed1@75,0.7554759383201599
math,1,A_seed1@25,A@100,0.5981114506721497
math,1,A_seed1@25,A_seed1@100,0.7460712790489197
math,1,A_seed1@25,A@125,0.6064896583557129
math,1,A_seed1@25,A_seed1@125,0.7636886835098267
math,1,A_seed1@25,N1_halves,-0.11099570244550705
math,1,A@50,A_seed1@50,0.6772496104240417
math,1,A@50,A@75,0.9171513915061951
math,1,A@50,A_seed1@75,0.6029248237609863
math,1,A@50,A@100,0.9135724306106567
math,1,A@50,A_seed1@100,0.6532123684883118
math,1,A@50,A@125,0.9045770168304443
math,1,A@50,A_seed1@125,0.6677033305168152
math,1,A@50,N1_halves,0.028107423335313797
math,1,A_seed1@50,A@75,0.657158613204956
math,1,A_seed1@50,A_seed1@75,0.8503043055534363
math,1,A_seed1@50,A@100,0.641190230846405
math,1,A_seed1@50,A_seed1@100,0.8820974230766296
math,1,A_seed1@50,A@125,0.6489182710647583
math,1,A_seed1@50,A_seed1@125,0.8630867004394531
math,1,A_seed1@50,N1_halves,0.029381226748228073
math,1,A@75,A_seed1@75,0.5715809464454651
math,1,A@75,A@100,0.937823474407196
math,1,A@75,A_seed1@100,0.6398729085922241
math,1,A@75,A@125,0.9283209443092346
math,1,A@75,A_seed1@125,0.6597161293029785
math,1,A@75,N1_halves,0.0837491974234581
math,1,A_seed1@75,A@100,0.5916869640350342
math,1,A_seed1@75,A_seed1@100,0.8679975271224976
math,1,A_seed1@75,A@125,0.5877488255500793
math,1,A_seed1@75,A_seed1@125,0.8820130228996277
math,1,A_seed1@75,N1_halves,0.03567945957183838
math,1,A@100,A_seed1@100,0.6129236221313477
math,1,A@100,A@125,0.9533200860023499
math,1,A@100,A_seed1@125,0.6630533933639526
math,1,A@100,N1_halves,0.029258040711283684
math,1,A_seed1@100,A@125,0.6284416913986206
