set,position,x,y,cos
neutral,4,A,B,-0.09536761045455933
neutral,4,A,N3,0.013205267488956451
neutral,4,A,N1_halves,-0.1416710466146469
neutral,4,B,N3,-0.049656130373477936
neutral,4,B,N1_halves,0.09657061845064163
neutral,4,N3,N1_halves,-0.06298581510782242
math,0,D,D_math_full,-0.332805871963501
math,0,D,A,0.46319666504859924
math,0,D,B,-0.11718491464853287
math,0,D,N3,-0.07865768671035767
math,0,D,N1_halves,-0.6744328737258911
math,0,D_math_full,A,-0.00606435164809227
math,0,D_math_full,B,0.012342429719865322
math,0,D_math_full,N3,0.05577573552727699
math,0,D_math_full,N1_halves,0.5291471481323242
math,0,A,B,-0.007780995219945908
math,0,A,N3,0.15931978821754456
math,0,A,N1_halves,-0.28876253962516785
math,0,B,N3,0.1482575535774231
math,0,B,N1_halves,0.13368958234786987
math,0,N3,N1_halves,0.060677628964185715
math,1,D,D_math_full,0.29046469926834106
math,1,D,A,0.05716044083237648
math,1,D,B,0.08295030891895294
math,1,D,N3,0.1399463713169098
math,1,D,N1_halves,-0.011512303724884987
math,1,D_math_full,A,0.16154949367046356
math,1,D_math_full,B,0.019558114930987358
math,1,D_math_full,N3,0.14815014600753784
math,1,D_math_full,N1_halves,-0.14674954116344452
math,1,A,B,0.015258789993822575
math,1,A,N3,0.028735851868987083
math,1,A,N1_halves,0.08592726290225983
math,1,B,N3,0.3897583484649658
math,1,B,N1_halves,-0.1275562047958374
math,1,N3,N1_halves,-0.4731328785419464
math,2,D,D_math_full,0.15367195010185242
math,2,D,A,0.10173310339450836
math,2,D,B,-0.06920785456895828
math,2,D,N3,0.013730053789913654
math,2,D,N1_halves,0.11147389560937881
math,2,D_math_full,A,0.39359474182128906
math,2,D_math_full,B,0.054848652333021164
math,2,D_math_full,N3,-0.18871787190437317
math,2,D_math_full,N1_halves,0.09687439352273941
math,2,A,B,0.1442134827375412
math,2,A,N3,-0.08192841708660126
math,2,A,N1_halves,0.29183998703956604
math,2,B,N3,0.0051817260682582855
math,2,B,N1_halves,-0.04702559858560562
math,2,N3,N1_halves,-0.05918470025062561
math,3,D,D_math_full,0.166513592004776
math,3,D,A,0.1493426114320755
math,3,D,B,-0.13751237094402313
math,3,D,N3,0.03849410265684128
math,3,D,N1_halves,-0.0060105412267148495
math,3,D_math_full,A,0.5238397121429443
math,3,D_math_full,B,0.016082433983683586
math,3,D_math_full,N3,-0.14764931797981262
math,3,D_math_full,N1_halves,0.007820308208465576
math,3,A,B,0.004906179383397102
math,3,A,N3,-0.17901772260665894
math,3,A,N1_halves,0.12146768718957901
math,3,B,N3,-0.05089176073670387
math,3,B,N1_halves,-0.07325760275125504
math,3,N3,N1_halves,-0.010222955606877804
math,4,D,D_math_full,0.10575713217258453
math,4,D,A,0.05833336338400841
math,4,D,B,-0.10435644537210464
math,4,D,N3,-0.006382097955793142
math,4,D,N1_halves,-0.03983727842569351
math,4,D_math_full,A,0.6048654317855835
math,4,D_math_full,B,0.033057600259780884
math,4,D_math_full,N3,-0.2053034007549286
math,4,D_math_full,N1_halves,0.06436669826507568
math,4,A,B,0.024384519085288048
math,4,A,N3,-0.21875928342342377
math,4,A,N1_halves,0.03870560973882675
math,4,B,N3,-0.018038291484117508
math,4,B,N1_halves,0.062351733446121216
math,4,N3,N1_halves,-0.01938672922551632
