arm,step,set,position,raw_norm,constancy,base_constancy,excess_constancy,base_norm,n,split_half_floor,cos_halves
A_seed1,150,neutral,1,0.15453295409679413,0.2309410274028778,0.4127209782600403,-0.18177995085716248,12.545119285583496,500,0.02341097593307495,0.9905049800872803
A@25,25,neutral,1,0.127045676112175,0.2002202868461609,0.4127209782600403,-0.2125006914138794,12.545119285583496,500,0.021259421482682228,0.9891615509986877
A_seed1@25,25,neutral,1,0.08988241851329803,0.14906057715415955,0.4127209782600403,-0.26366040110588074,12.545119285583496,500,0.01861763559281826,0.980817973613739
A@50,50,neutral,1,0.16891859471797943,0.2297026515007019,0.4127209782600403,-0.18301832675933838,12.545119285583496,500,0.027380261570215225,0.9907791614532471
A_seed1@50,50,neutral,1,0.12691166996955872,0.19309799373149872,0.4127209782600403,-0.21962298452854156,12.545119285583496,500,0.02062327228486538,0.9887334704399109
A@75,75,neutral,1,0.1893061101436615,0.24362459778785706,0.4127209782600403,-0.16909638047218323,12.545119285583496,500,0.02848365157842636,0.9921382069587708
A_seed1@75,75,neutral,1,0.13568022847175598,0.2066158503293991,0.4127209782600403,-0.20610512793064117,12.545119285583496,500,0.02145509049296379,0.9891377091407776
A@100,100,neutral,1,0.19884249567985535,0.2523081600666046,0.4127209782600403,-0.16041281819343567,12.545119285583496,500,0.02952929213643074,0.9919994473457336
A_seed1@100,100,neutral,1,0.14570464193820953,0.21498505771160126,0.4127209782600403,-0.19773592054843903,12.545119285583496,500,0.02434503845870495,0.9887207746505737
A@125,125,neutral,1,0.20211416482925415,0.24885939061641693,0.4127209782600403,-0.16386158764362335,12.545119285583496,500,0.030254652723670006,0.9920053482055664
A_seed1@125,125,neutral,1,0.15997213125228882,0.2309664487838745,0.4127209782600403,-0.18175452947616577,12.545119285583496,500,0.0246419720351696,0.9907166957855225
N1_halves,0,neutral,2,0.7441717982292175,,0.3255348801612854,,12.172066688537598,500,,
A,150,neutral,2,0.1842367798089981,0.1850680261850357,0.3255348801612854,-0.1404668539762497,12.172066688537598,500,0.02986578270792961,0.9883413910865784
A_seed1,150,neutral,2,0.14736631512641907,0.16632512211799622,0.3255348801612854,-0.15920975804328918,12.172066688537598,500,0.026490040123462677,0.9853642582893372
A@25,25,neutral,2,0.12037142366170883,0.14638924598693848,0.3255348801612854,-0.17914563417434692,12.172066688537598,500,0.02255391702055931,0.9849856495857239
A_seed1@25,25,neutral,2,0.09267187118530273,0.11517539620399475,0.3255348801612854,-0.21035948395729065,12.172066688537598,500,0.020394079387187958,0.9789783358573914
A@50,50,neutral,2,0.14660228788852692,0.16328933835029602,0.3255348801612854,-0.16224554181098938,12.172066688537598,500,0.026230910792946815,0.9858294129371643
A_seed1@50,50,neutral,2,0.1180889755487442,0.13467495143413544,0.3255348801612854,-0.19085992872714996,12.172066688537598,500,0.02444576285779476,0.9805383086204529
A@75,75,neutral,2,0.16450735926628113,0.17434431612491608,0.3255348801612854,-0.15119056403636932,12.172066688537598,500,0.027403654530644417,0.9875818490982056
A_seed1@75,75,neutral,2,0.12791801989078522,0.15192553400993347,0.3255348801612854,-0.17360934615135193,12.172066688537598,500,0.024490391835570335,0.9832357168197632
A@100,100,neutral,2,0.17840024828910828,0.186076819896698,0.3255348801612854,-0.1394580602645874,12.172066688537598,500,0.028798677027225494,0.9880287647247314
A_seed1@100,100,neutral,2,0.1404321789741516,0.1597660481929779,0.3255348801612854,-0.1657688319683075,12.172066688537598,500,0.02575363591313362,0.9847702980041504
A@125,125,neutral,2,0.1803274005651474,0.18173089623451233,0.3255348801612854,-0.14380398392677307,12.172066688537598,500,0.02967131696641445,0.9881079196929932
A_seed1@125,125,neutral,2,0.1443600058555603,0.16208750009536743,0.3255348801612854,-0.16344738006591797,12.172066688537598,500,0.026407206431031227,0.9846816658973694
N1_halves,0,neutral,3,0.8384157419204712,,0.3451177179813385,,11.801129341125488,500,,
A,150,neutral,3,0.16045376658439636,0.15927091240882874,0.3451177179813385,-0.18584680557250977,11.801129341125488,500,0.03125404566526413,0.9815412163734436
A_seed1,150,neutral,3,0.12791165709495544,0.145681694149971,0.3451177179813385,-0.1994360238313675,11.801129341125488,500,0.02623676136136055,0.9794240593910217
A@25,25,neutral,3,0.09858182072639465,0.10874784737825394,0.3451177179813385,-0.23636987060308456,11.801129341125488,500,0.02397403120994568,0.9718223810195923
A_seed1@25,25,neutral,3,0.07071217149496078,0.08162739872932434,0.3451177179813385,-0.26349031925201416,11.801129341125488,500,0.020412636920809746,0.9592770934104919
A@50,50,neutral,3,0.12732498347759247,0.13438178598880768,0.3451177179813385,-0.21073593199253082,11.801129341125488,500,0.026820121333003044,0.9785948991775513
A_seed1@50,50,neutral,3,0.10003252327442169,0.11465759575366974,0.3451177179813385,-0.23046012222766876,11.801129341125488,500,0.023858623579144478,0.9723249673843384
A@75,75,neutral,3,0.14150406420230865,0.14974436163902283,0.3451177179813385,-0.19537335634231567,11.801129341125488,500,0.02815314754843712,0.9807385802268982
